mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller A--------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 0--------------------
0,0.4,4,305555755426.1584473,1,0.766667
0,0.4,4,512580253786.045105,1,0.866667
0,0.4,4,286809949646.9263916,1,0.866667
0,0.4,4,683605690895.9326172,0.6,0.433333
0,0.4,4,270129280647.9248962,0.533333,0.433333
0,0.6,4,3351092863632.824219,0.833333,0.333333
0,0.6,4,4476425035715.176758,0.766667,0
0,0.6,4,3006775542133.376953,0.8,0.3
0,0.6,4,5542297657192.987305,0.733333,0.5
0,0.6,4,5457398405156.922852,0.8,0.6
0,0.6,4,3510067530423.408203,0.766667,0.7
0,0.6,4,6244663581370.570312,0.733333,0.733333
0,0.6,4,4057523205214.34668,0.766667,0.633333
0,0.6,4,10232796608878.66602,0.8,0.233333
0,0.6,4,5323267779496.292969,0.833333,0.6
0,0.6,4,3650837377782.043945,0.766667,0.666667
0,0.6,4,3783221251169.716309,0.766667,0.4
0,0.6,4,4166996707220.287598,0.7,0.1
0,0.6,4,4229305819488.62793,0.733333,0.0333333
0,0.6,4,3909001039839.307617,0.766667,0.466667
0,0.6,4,5948602218393.568359,0.733333,0.0333333
0,0.6,4,4408073207501.904297,0.733333,0.666667
0,0.6,4,4214879744298.728027,0.766667,0.5
0,0.6,4,3373735841585.174316,0.766667,0.766667
0,0.6,4,5056899500905.691406,0.8,0.366667
0,0.6,4,4413406871448.507812,0.766667,0.2
0,0.6,4,4009677316512.374023,0.766667,0.533333
0,0.6,4,4322172496090.267578,0.766667,0.466667
0,0.6,4,3938176103635.382324,0.8,0.2
0,0.6,4,5972533158783.457031,0.866667,0.0333333
0,0.8,4,26649764752402.81641,0.2,0.0666667
0,0.8,4,23633849536099.11719,0.166667,0.0333333
0,0.8,4,30355778104058.64062,0.2,0.0666667
0,0.8,4,26040507374541.12891,0.166667,0.1
0,0.8,4,27141098499725.01953,0.166667,0.1
0,0.8,4,25003439320372.39062,0.166667,0.0666667
0,0.8,4,24758926555662.83203,0.166667,0.0666667
0,0.8,4,26314152626756.31641,0.266667,0.0333333
0,0.8,4,30197438326620.28125,0.166667,0.0666667
0,0.8,4,31083762665946.46875,0.2,0.0666667
0,0.8,4,33779845052572.58203,0.166667,0.0333333
0,0.8,4,30982089360147.75391,0.2,0
0,0.8,4,28728702934234.53125,0.2,0.0333333
0,0.8,4,31263052081017.65625,0.166667,0.133333
0,0.8,4,27188992163777.85547,0.2,0.0666667
0,0.8,4,19321960727805.75781,0.166667,0.0666667
0,0.8,4,23837366531462.41016,0.166667,0.0666667
0,0.8,4,32006600010291.48828,0.133333,0.133333
0,0.8,4,34999575105337.31641,0.166667,0.0666667
0,0.8,4,42206853274508.85938,0.166667,0.0333333
0,0.8,4,30631897358103.85547,0.166667,0
0,0.8,4,38054840649069.15625,0.133333,0.133333
0,0.8,4,22816739254651.48828,0.166667,0.1
0,0.8,4,24720004127780.13281,0.166667,0.0666667
0,0.8,4,39556642614776.67969,0.2,0.2
0,1,4,48041410162544.92969,0.1,0
0,1,4,36223100877086.58594,0.2,0.0666667
0,1,4,43121166856704.90625,0.3,0.0666667
0,1,4,51156475672976.84375,0.3,0.3
0,1,4,39236542408100.0625,0.133333,0.133333
0,1,4,50701580830364.3125,0,0
0,1,4,49154372459949.67969,0.0333333,0
0,1,4,37032648718321.4375,0.0333333,0
0,1,4,46603900091530.57031,0.1,0
0,1,4,31049128074814.51562,0.0333333,0
0,1,4,36014745924168.92969,0.133333,0.133333
0,1,4,64776087232122.1875,0.133333,0.133333
0,1,4,36173197172676.89062,0.1,0.1
0,1,4,44438186055844.67188,0.2,0.1
