SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
224.147,197.515,92.5762,196.206,283.778,198.793,208.953,49.2168,197.358,66.3046,21.3517,171.44,109.996,64.409,144.539,126.086,175.414,64.9038,45.4006,42.308,45.1067,106.291,109.234,49.1235,279.013,138.05,
224.077,197.532,92.5351,196.212,283.713,198.771,208.983,49.2318,197.366,66.3198,21.3102,171.438,109.942,64.4648,144.375,126.112,175.296,64.8942,45.4208,42.3009,45.4685,106.404,109.554,49.3118,278.962,137.687,
224.037,197.542,92.4617,196.22,283.616,198.738,208.986,49.2332,197.315,66.216,21.2703,171.437,109.888,64.523,144.304,126.125,175.299,64.8944,45.2847,42.3513,45.8166,106.514,109.864,49.4973,278.911,137.327,
223.924,197.573,92.2973,196.232,283.575,198.725,208.958,49.2199,197.304,66.1915,21.1689,171.437,109.832,64.5827,144.275,126.131,175.289,64.8934,45.23,42.371,46.1668,106.624,110.176,49.6856,278.863,136.968,
223.986,197.556,92.2554,196.235,283.634,198.744,208.96,49.221,197.287,66.1526,21.0353,171.437,109.774,64.6451,144.366,126.109,175.308,64.8954,45.2323,42.3702,46.5241,106.736,110.477,49.8685,278.815,136.597,
223.845,197.596,92.3304,196.231,283.61,198.736,208.921,49.2018,197.299,66.1791,20.9797,171.437,109.711,64.7137,144.253,126.133,175.24,64.8915,45.0909,42.4177,46.8822,106.849,110.792,50.0625,278.773,136.312,
223.765,197.62,92.3147,196.232,283.672,198.757,209.008,49.2421,197.287,66.1528,20.9664,171.438,109.649,64.7821,144.224,126.139,175.315,64.8931,44.9364,42.468,47.2484,106.963,111.106,50.2583,278.721,136.03,
223.59,197.678,92.2698,196.238,283.792,198.798,208.996,49.2367,197.293,66.1691,21.015,171.435,109.582,64.8554,144.119,126.155,175.404,64.8947,44.8086,42.5116,47.6092,107.075,111.422,50.4567,278.646,135.667,
223.482,197.713,92.196,196.249,283.684,198.761,208.971,49.2251,197.289,66.1582,20.999,171.436,109.514,64.9317,144.048,126.168,175.288,64.8929,44.8116,42.5105,47.9678,107.187,111.729,50.6504,278.575,135.311,
223.399,197.741,92.0412,196.275,283.658,198.751,208.879,49.182,197.308,66.2027,20.9907,171.435,109.442,65.0118,144.108,126.158,175.306,64.893,44.769,42.5292,48.3257,107.299,112.033,50.8465,278.504,134.946,
223.303,197.776,91.9817,196.283,283.645,198.747,208.83,49.1587,197.32,66.231,21.0691,171.441,109.368,65.0944,144.096,126.16,175.382,64.894,44.7618,42.5325,48.6842,107.413,112.343,51.0498,278.436,134.584,
223.164,197.827,92.0002,196.281,283.552,198.714,208.873,49.1777,197.327,66.2452,21.0278,171.439,109.293,65.1783,144.037,126.168,175.474,64.8945,44.78,42.525,49.0415,107.527,112.647,51.2512,278.368,134.215,
223.126,197.841,91.8369,196.296,283.67,198.756,208.849,49.1672,197.315,66.2214,20.9849,171.438,109.215,65.2658,144.099,126.16,175.566,64.8953,44.8256,42.5075,49.4056,107.644,112.951,51.4559,278.303,133.856,
223.072,197.86,91.8852,196.291,283.63,198.742,208.918,49.198,197.296,66.1858,20.9875,171.438,109.137,65.3529,144.025,126.171,175.629,64.8954,44.8425,42.5011,49.7636,107.76,113.258,51.6657,278.24,133.494,
223.09,197.853,91.8882,196.291,283.645,198.748,208.741,49.1192,197.255,66.1046,20.9651,171.438,109.059,65.4401,144.059,126.166,175.694,64.8956,44.7645,42.5322,50.129,107.878,113.551,51.8678,278.178,133.131,
222.953,197.906,91.9335,196.285,283.579,198.723,208.69,49.0969,197.204,66.0007,20.9548,171.437,108.98,65.5287,143.99,126.178,175.654,64.8958,44.6846,42.5661,50.4797,107.991,113.848,52.0755,278.118,132.772,
222.999,197.888,91.9637,196.28,283.426,198.666,208.537,49.0329,197.17,65.9345,20.8809,171.429,108.897,65.6212,143.962,126.184,175.552,64.8965,44.6742,42.5706,50.8369,108.105,114.155,52.2931,278.061,132.413,
222.959,197.905,91.7975,196.3,283.332,198.628,208.511,49.0224,197.172,65.9368,20.8426,171.425,108.815,65.7125,143.893,126.202,175.449,64.8963,44.5437,42.6299,51.2028,108.222,114.451,52.505,278.007,132.052,
222.988,197.892,91.7566,196.304,283.375,198.646,208.598,49.0558,197.147,65.8862,20.7712,171.419,108.731,65.8053,143.754,126.239,175.511,64.8959,44.5463,42.6288,51.5686,108.338,114.753,52.724,277.961,131.767,
223.061,197.86,91.701,196.308,283.251,198.594,208.612,49.061,197.128,65.8509,20.835,171.423,108.649,65.8951,143.684,126.257,175.406,64.8966,44.5345,42.6336,51.925,108.453,115.042,52.9349,277.905,131.492,
223.135,197.829,91.7358,196.305,283.161,198.556,208.672,49.0812,197.143,65.8779,20.8516,171.424,108.565,65.9867,143.656,126.263,175.423,64.8969,44.5114,42.6428,52.2888,108.571,115.333,53.1503,277.825,131.135,
223.233,197.787,91.7053,196.307,283.108,198.534,208.689,49.0874,197.176,65.9345,20.8698,171.426,108.483,66.0761,143.673,126.26,175.371,64.894,44.4352,42.6781,52.6413,108.684,115.626,53.3703,277.745,130.769,
223.178,197.812,91.7702,196.307,283.235,198.587,208.621,49.0589,197.162,65.9108,20.7716,171.416,108.399,66.1663,143.575,126.284,175.344,64.891,44.4244,42.6834,52.9981,108.799,115.918,53.5905,277.667,130.411,
223.222,197.79,91.7139,196.307,283.122,198.542,208.651,49.0727,197.206,65.9919,20.806,171.42,108.315,66.2561,143.574,126.284,175.422,64.9012,44.4281,42.6816,53.359,108.915,116.217,53.8183,277.592,130.057,
223.17,197.816,91.5717,196.313,283.096,198.532,208.639,49.0673,197.25,66.0746,20.7916,171.418,108.229,66.3472,143.589,126.28,175.41,64.8998,44.4022,42.6929,53.7182,109.031,116.507,54.0422,277.517,129.701,
223.145,197.829,91.4853,196.318,283.097,198.532,208.511,49.0174,197.168,65.9227,20.718,171.405,108.146,66.4336,143.622,126.272,175.276,64.8832,44.3626,42.7096,54.0756,109.147,116.8,54.2706,277.44,129.333,
223.146,197.829,91.4313,196.32,283.047,198.511,208.46,48.9958,197.113,65.8233,20.5816,171.383,108.063,66.5198,143.564,126.287,175.131,64.8634,44.298,42.7403,54.4202,109.26,117.092,54.4995,277.366,128.97,
223.094,197.859,91.5253,196.317,282.965,198.475,208.463,48.997,197.151,65.8899,20.4019,171.353,107.981,66.6043,143.492,126.308,175.167,64.8688,44.2206,42.78,54.7751,109.38,117.379,54.7238,277.296,128.615,
223.094,197.859,91.4705,196.32,283.034,198.507,208.411,48.9724,197.099,65.8042,20.3895,171.351,107.899,66.6882,143.393,126.336,175.142,64.8641,44.2126,42.7842,55.1315,109.502,117.672,54.9536,277.229,128.265,
223.109,197.85,91.4555,196.321,283.108,198.542,208.453,48.994,197.133,65.8592,20.3305,171.341,107.819,66.7692,143.282,126.365,175.043,64.8433,44.1349,42.8197,55.4826,109.623,117.967,55.1873,277.163,127.911,
223.008,197.911,91.4776,196.319,283.097,198.537,208.441,48.9879,197.113,65.8244,20.3931,171.352,107.737,66.851,143.286,126.364,175.062,64.8476,44.0956,42.8361,55.837,109.747,118.255,55.4158,277.097,127.553,
222.985,197.925,91.4655,196.32,283.018,198.501,208.431,48.9821,197.115,65.8273,20.424,171.358,107.658,66.9294,143.406,126.332,175.034,64.8404,44.1703,42.8059,56.1922,109.871,118.539,55.6431,277.033,127.202,
222.949,197.947,91.3961,196.33,283.089,198.532,208.434,48.9838,197.036,65.6881,20.335,171.338,107.581,67.0047,143.381,126.338,175.083,64.8534,44.2056,42.7924,56.5342,109.99,118.826,55.8757,276.967,126.83,
222.925,197.961,91.4279,196.324,283.053,198.515,208.499,49.0262,197.023,65.6646,20.3948,171.353,107.504,67.0801,143.381,126.338,175.142,64.8675,44.0392,42.8512,56.8836,110.112,119.112,56.109,276.913,126.551,
222.941,197.951,91.3177,196.343,283.137,198.558,208.513,49.0354,197.072,65.7463,20.2607,171.319,107.424,67.1565,143.295,126.35,175.059,64.8488,43.9459,42.8826,57.2329,110.237,119.398,56.344,276.847,126.269,
222.919,197.964,91.2751,196.349,283.102,198.539,208.628,49.1044,197.082,65.7617,20.324,171.334,107.349,67.2271,143.132,126.371,174.978,64.8322,43.9775,42.8721,57.5943,110.366,119.679,56.577,276.757,125.915,
222.854,197.999,91.2359,196.356,283.198,198.593,208.579,49.0759,197.01,65.6524,20.1758,171.302,107.273,67.2989,143.164,126.367,174.905,64.8191,43.8517,42.9164,57.9558,110.496,119.962,56.8144,276.672,125.565,
222.844,198.004,91.208,196.361,283.08,198.526,208.647,49.1133,197.077,65.7575,20.1482,171.296,107.198,67.3686,143.107,126.374,174.894,64.8175,43.7996,42.9331,58.3145,110.625,120.235,57.0473,276.586,125.203,
222.9,197.973,91.139,196.374,283.108,198.542,208.614,49.0966,197.077,65.7579,20.2225,171.313,107.123,67.4371,143.066,126.377,174.777,64.8024,43.8169,42.9279,58.6707,110.752,120.515,57.2886,276.504,124.851,
222.749,198.061,91.1572,196.37,283.112,198.544,208.628,49.1028,197.05,65.7106,20.1791,171.303,107.049,67.504,142.92,126.386,174.75,64.7984,43.8757,42.9095,59.0325,110.88,120.787,57.525,276.422,124.493,
222.764,198.053,91.1579,196.37,283.207,198.589,208.537,49.0652,196.989,65.5907,20.1118,171.285,106.976,67.5697,142.737,126.398,174.755,64.799,43.8648,42.9132,59.3823,111.006,121.061,57.7657,276.341,124.135,
222.752,198.059,91.2939,196.334,283.116,198.543,208.484,49.0438,196.902,65.4153,20.0873,171.278,106.905,67.633,142.697,126.4,174.816,64.8046,43.8792,42.9076,59.7393,111.135,121.331,58.0059,276.263,123.784,
222.638,198.122,91.2682,196.341,283.101,198.535,208.486,49.0447,196.903,65.4178,20.0483,171.266,106.837,67.6929,142.717,126.4,174.763,64.8012,43.8406,42.9234,60.0992,111.266,121.61,58.2582,276.187,123.427,
222.653,198.114,91.1435,196.371,283.117,198.544,208.419,49.0203,196.863,65.3391,19.995,171.249,106.768,67.7522,142.614,126.397,174.764,64.8014,43.8393,42.924,60.4576,111.396,121.878,58.5024,276.113,123.067,
222.671,198.105,91.0471,196.397,283.067,198.519,208.507,49.0527,196.858,65.3289,20.0574,171.27,106.703,67.808,142.453,126.394,174.811,64.8052,43.8289,42.9277,60.8101,111.523,122.142,58.7461,276.041,122.707,
222.621,198.13,91.0041,196.409,282.959,198.467,208.592,49.0837,196.823,65.2518,19.9728,171.241,106.638,67.8639,142.427,126.393,174.713,64.7987,43.901,42.9017,61.1712,111.654,122.411,58.9967,275.968,122.341,
222.665,198.108,91.093,196.389,282.972,198.473,208.523,49.0582,196.796,65.1887,19.9611,171.238,106.574,67.9174,142.445,126.394,174.625,64.7916,43.8485,42.9222,61.5219,111.781,122.679,59.2484,275.907,122.059,
222.605,198.138,91.1711,196.373,283.059,198.512,208.651,49.1087,196.782,65.151,19.9961,171.248,106.509,67.971,142.46,126.395,174.509,64.7816,43.8781,42.9105,61.8624,111.906,122.953,59.5077,275.837,121.784,
222.715,198.078,91.0957,196.386,283.051,198.508,208.769,49.155,196.806,65.2249,19.8508,171.209,106.447,68.0225,142.434,126.394,174.5,64.7813,43.8941,42.9043,62.2226,112.039,123.22,59.7623,275.736,121.424,
222.835,198.012,90.9981,196.399,282.929,198.461,208.687,49.1205,196.784,65.1567,19.7353,171.18,106.386,68.0718,142.469,126.394,174.412,64.7814,43.9112,42.8973,62.5782,112.171,123.482,60.016,275.641,121.07,
222.839,198.01,91.0156,196.397,283.002,198.488,208.651,49.1046,196.828,65.2854,19.8516,171.207,106.327,68.1194,142.395,126.396,174.429,64.7811,43.9972,42.8623,62.9285,112.302,123.741,60.2691,275.546,120.715,
222.926,197.965,91.0443,196.392,283.092,198.52,208.665,49.1104,196.767,65.1062,19.8958,171.216,106.271,68.1635,142.384,126.396,174.621,64.7773,44.0679,42.8334,63.2796,112.434,123.999,60.5254,275.453,120.359,
222.769,198.048,91.1065,196.381,283.02,198.496,208.667,49.1112,196.706,64.9282,19.7953,171.197,106.215,68.208,142.478,126.396,174.813,64.7735,44.0032,42.8588,63.6381,112.57,124.264,60.7915,275.358,119.992,
222.693,198.089,91.0664,196.389,282.922,198.465,208.613,49.0929,196.721,64.9735,19.6629,171.174,106.162,68.2496,142.419,126.395,174.862,64.7733,43.963,42.8744,63.9972,112.706,124.513,61.0435,275.269,119.642,
222.662,198.107,91.115,196.38,282.884,198.454,208.599,49.0882,196.687,64.8749,19.6335,171.17,106.108,68.291,142.437,126.396,174.687,64.77,43.9786,42.8674,64.346,112.839,124.77,61.3046,275.184,119.289,
222.664,198.106,91.0619,196.388,282.871,198.451,208.532,49.0703,196.68,64.8508,19.7398,171.179,106.057,68.3299,142.302,126.395,174.675,64.7695,43.8839,42.9128,64.6866,112.97,125.037,61.5753,275.099,118.934,
222.696,198.086,90.975,196.398,282.757,198.427,208.462,49.0522,196.673,64.8267,19.683,171.173,106.004,68.3703,142.305,126.396,174.721,64.7735,43.8646,42.9215,65.0274,113.102,125.296,61.8381,275.017,118.58,
222.647,198.115,91.0082,196.395,282.611,198.396,208.405,49.0368,196.671,64.8177,19.6759,171.173,105.952,68.4086,142.233,126.395,174.683,64.7708,43.8807,42.9149,65.3748,113.236,125.55,62.0969,274.937,118.225,
222.653,198.111,91.0078,196.395,282.46,198.363,208.292,49.0105,196.64,64.7204,19.5696,171.167,105.901,68.4463,142.099,126.4,174.571,64.7675,43.8567,42.925,65.7169,113.368,125.81,62.3641,274.856,117.858,
222.717,198.07,90.8923,196.416,282.437,198.359,208.25,49.002,196.64,64.7229,19.4941,171.165,105.853,68.4816,142.103,126.4,174.511,64.7659,43.7754,42.959,66.072,113.505,126.063,62.6264,274.791,117.581,
222.758,198.045,90.8686,196.42,282.379,198.35,208.298,49.0103,196.635,64.7068,19.4514,171.164,105.804,68.5173,142.014,126.405,174.484,64.7646,43.8598,42.9225,66.4289,113.643,126.316,62.8908,274.715,117.305,
222.71,198.074,90.7996,196.429,282.215,198.332,208.329,49.0154,196.585,64.5725,19.3342,171.158,105.756,68.5513,141.909,126.409,174.423,64.761,43.8232,42.9379,66.7734,113.777,126.577,63.1638,274.61,116.953,
222.7,198.081,90.7126,196.443,282.206,198.332,208.364,49.0209,196.566,64.5211,19.2011,171.152,105.711,68.5829,142.014,126.404,174.369,64.7564,43.7966,42.9489,67.1262,113.916,126.837,63.4365,274.505,116.591,
222.625,198.131,90.6276,196.455,282.235,198.333,208.481,49.0371,196.557,64.496,19.1421,171.149,105.666,68.6144,141.886,126.409,174.205,64.7429,43.8029,42.9462,67.4832,114.058,127.1,63.7122,274.402,116.235,
222.54,198.193,90.7326,196.444,282.224,198.332,208.35,49.0179,196.583,64.5699,19.1592,171.15,105.622,68.6444,141.716,126.414,174.208,64.7432,43.8895,42.9133,67.83,114.195,127.357,63.9825,274.3,115.875,
222.592,198.154,90.751,196.442,282.213,198.33,208.398,49.0256,196.598,64.6148,19.093,171.144,105.58,68.6735,141.642,126.417,174.182,64.7402,43.7638,42.9599,68.179,114.333,127.611,64.2483,274.202,115.521,
222.485,198.235,90.8751,196.43,282.289,198.344,208.329,49.0141,196.541,64.4286,19.0359,171.138,105.539,68.7008,141.481,126.424,174.377,64.7569,43.7392,42.9699,68.533,114.472,127.868,64.5191,274.107,115.17,
222.475,198.242,90.9389,196.423,282.306,198.347,208.301,49.0091,196.484,64.2416,18.9922,171.132,105.499,68.7279,141.421,126.427,174.572,64.7736,43.7556,42.9624,68.8887,114.611,128.126,64.7914,274.011,114.812,
222.488,198.231,90.9712,196.419,282.281,198.342,208.216,48.9925,196.489,64.2579,18.9708,171.128,105.46,68.7535,141.439,126.426,174.619,64.7779,43.7058,42.9853,69.2462,114.751,128.378,65.0603,273.919,114.459,
222.442,198.272,91.0508,196.413,282.238,198.331,208.233,48.9956,196.506,64.3024,18.8433,171.1,105.422,68.778,141.535,126.421,174.636,64.7798,43.6358,43.0153,69.5957,114.889,128.636,65.337,273.826,114.092,
222.453,198.262,91.0836,196.41,282.24,198.332,208.179,48.9863,196.511,64.3156,18.8454,171.101,105.384,68.803,141.405,126.427,174.561,64.7713,43.5567,43.0449,69.9528,115.03,128.896,65.6155,273.74,113.748,
222.402,198.311,91.056,196.412,282.246,198.334,208.08,48.968,196.5,64.2902,18.8176,171.094,105.347,68.8263,141.515,126.421,174.535,64.7699,43.5737,43.039,70.3041,115.169,129.154,65.8909,273.649,113.383,
222.357,198.351,90.9576,196.417,282.144,198.308,208.009,48.9554,196.431,64.1432,18.7194,171.068,105.31,68.8499,141.564,126.419,174.538,64.77,43.6197,43.0225,70.6513,115.308,129.406,66.1598,273.577,113.11,
222.227,198.465,90.807,196.427,281.994,198.265,207.922,48.9395,196.387,64.0514,18.6194,171.039,105.274,68.8726,141.643,126.416,174.468,64.7687,43.6088,43.0264,71.0076,115.451,129.664,66.4356,273.493,112.84,
222.218,198.473,90.7684,196.429,281.927,198.245,207.957,48.9457,196.37,64.0144,18.5772,171.027,105.24,68.894,141.567,126.418,174.504,64.7684,43.5518,43.0445,71.3635,115.594,129.925,66.7139,273.377,112.491,
222.23,198.461,90.8592,196.429,281.842,198.217,208.035,48.9579,196.378,64.0326,18.67,171.052,105.205,68.9155,141.526,126.419,174.432,64.7687,43.4852,43.0649,71.7197,115.737,130.175,66.9805,273.266,112.147,
222.285,198.41,90.757,196.428,281.787,198.197,207.995,48.9517,196.372,64.0199,18.5558,171.018,105.171,68.9363,141.572,126.417,174.465,64.7695,43.4199,43.0855,72.0735,115.88,130.424,67.2474,273.158,111.802,
222.171,198.512,90.7185,196.426,281.779,198.194,208.029,48.9561,196.357,63.9848,18.6002,171.033,105.138,68.9563,141.528,126.419,174.412,64.7674,43.4365,43.081,72.4194,116.02,130.682,67.5257,273.048,111.446,
222.161,198.52,90.675,196.423,281.675,198.152,207.944,48.9463,196.313,63.8747,18.5454,171.015,105.107,68.9749,141.401,126.425,174.37,64.7642,43.3782,43.0972,72.7753,116.164,130.936,67.8006,272.938,111.087,
222.118,198.555,90.5717,196.414,281.69,198.158,207.824,48.9346,196.302,63.8489,18.5649,171.02,105.076,68.993,141.447,126.423,174.373,64.7644,43.4387,43.0779,73.122,116.305,131.196,68.0833,272.83,110.727,
222.024,198.631,90.6335,196.419,281.693,198.159,207.794,48.9316,196.261,63.7592,18.6697,171.046,105.045,69.0112,141.435,126.424,174.38,64.765,43.4855,43.0635,73.4651,116.447,131.454,68.3649,272.726,110.379,
221.943,198.697,90.6504,196.421,281.595,198.124,207.796,48.9318,196.25,63.735,18.7473,171.065,105.015,69.0288,141.365,126.429,174.337,64.7631,43.3723,43.0975,73.8173,116.593,131.703,68.6374,272.627,110.038,
221.955,198.687,90.593,196.413,281.444,198.074,207.712,48.9198,196.202,63.6274,18.7064,171.055,104.985,69.0461,141.474,126.421,174.237,64.76,43.373,43.0973,74.1678,116.739,131.959,68.9187,272.523,109.676,
221.867,198.766,90.5103,196.399,281.475,198.085,207.699,48.9181,196.197,63.6164,18.6926,171.051,104.956,69.0627,141.492,126.42,174.256,64.7603,43.3329,43.1086,74.5112,116.883,132.214,69.1972,272.425,109.324,
221.778,198.842,90.5862,196.413,281.383,198.051,207.776,48.9284,196.225,63.6719,18.7227,171.06,104.929,69.0782,141.557,126.415,174.272,64.7605,43.3374,43.1073,74.8599,117.03,132.464,69.472,272.327,108.967,
221.769,198.85,90.595,196.415,281.399,198.057,207.621,48.9093,196.197,63.6189,18.6364,171.036,104.901,69.0937,141.488,126.42,174.211,64.757,43.3851,43.0948,75.2006,117.175,132.72,69.7548,272.248,108.695,
221.693,198.918,90.6269,196.423,281.378,198.048,207.565,48.9027,196.141,63.52,18.6064,171.028,104.874,69.1088,141.55,126.414,174.155,64.7521,43.2901,43.1174,75.5484,117.325,132.972,70.0325,272.157,108.424,
221.614,198.988,90.6167,196.42,281.339,198.029,207.583,48.9048,196.18,63.5885,18.5937,171.024,104.847,69.1233,141.552,126.414,174.159,64.7524,43.337,43.1066,75.8821,117.469,133.229,70.3166,272.029,108.067,
221.672,198.939,90.6615,196.434,281.227,197.969,207.453,48.885,196.19,63.6069,18.5233,171.003,104.821,69.1378,141.378,126.432,174.025,64.7424,43.298,43.1151,76.2282,117.619,133.485,70.5982,271.903,107.713,
221.772,198.858,90.6187,196.421,281.109,197.905,207.515,48.8943,196.15,63.5272,18.4963,170.995,104.796,69.1514,141.455,126.424,173.924,64.7343,43.2586,43.1236,76.5624,117.765,133.735,70.8746,271.777,107.355,
221.685,198.93,90.5769,196.407,281.193,197.951,207.561,48.9014,196.184,63.5971,18.471,170.988,104.772,69.164,141.325,126.438,173.943,64.7358,43.2904,43.1155,76.91,117.918,133.992,71.1592,271.655,107.006,
221.663,198.948,90.5521,196.4,281.037,197.868,207.519,48.8954,196.1,63.4245,18.3619,170.956,104.747,69.1772,141.266,126.443,173.915,64.7332,43.3229,43.107,77.252,118.069,134.25,71.4441,271.536,106.663,
221.541,199.047,90.5693,196.405,280.972,197.833,207.431,48.8849,196.152,63.5307,18.2395,170.919,104.723,69.1897,141.139,126.452,173.859,64.7264,43.3394,43.1022,77.5988,118.223,134.5,71.7224,271.421,106.321,
221.463,199.11,90.5004,196.385,280.974,197.834,207.375,48.8789,196.167,63.5615,18.3151,170.942,104.701,69.2014,141.026,126.463,173.71,64.7113,43.3996,43.0848,77.9465,118.377,134.747,71.9985,271.304,105.968,
221.501,199.079,90.6365,196.422,280.976,197.835,207.435,48.885,196.168,63.5631,18.303,170.938,104.678,69.2133,140.888,126.477,173.543,64.6934,43.2736,43.1202,78.2928,118.531,134.999,72.2819,271.189,105.614,
221.422,199.146,90.683,196.435,280.951,197.82,207.485,48.8891,196.076,63.4021,18.2897,170.935,104.656,69.2244,140.965,126.468,173.729,64.7131,43.2329,43.1326,78.6335,118.684,135.244,72.5587,271.077,105.266,
221.415,199.152,90.6447,196.425,280.903,197.791,207.515,48.8914,195.984,63.2411,18.2816,170.932,104.634,69.2356,140.967,126.468,173.926,64.7335,43.1898,43.147,78.9687,118.836,135.494,72.8409,270.967,104.915,
221.299,199.242,90.6351,196.423,280.856,197.763,207.353,48.8771,195.888,63.0716,18.2541,170.924,104.613,69.2461,140.926,126.474,174.123,64.7539,43.0793,43.1866,79.3061,118.991,135.734,73.1122,270.86,104.565,
221.255,199.277,90.6112,196.418,280.908,197.797,207.385,48.8795,195.949,63.1781,18.2546,170.924,104.593,69.2563,140.988,126.465,174.156,64.7573,43.0092,43.2119,79.6537,119.15,135.979,73.3911,270.773,104.291,
221.327,199.221,90.6469,196.425,280.86,197.765,207.283,48.8709,195.921,63.1293,18.2854,170.936,104.572,69.2666,141.005,126.462,174.143,64.7563,42.847,43.2743,79.9945,119.306,136.232,73.6799,270.676,104.022,
221.283,199.254,90.6199,196.419,280.812,197.733,207.27,48.8696,195.958,63.195,18.2594,170.925,104.552,69.2764,141.038,126.457,174.072,64.7523,42.7252,43.3216,80.3318,119.458,136.473,73.956,270.545,103.682,
221.226,199.296,90.49,196.393,280.788,197.716,207.302,48.8728,195.938,63.1589,18.2356,170.914,104.533,69.2857,140.972,126.467,174.12,64.7551,42.6319,43.3584,80.6817,119.617,136.723,74.2422,270.415,103.337,
221.241,199.285,90.6133,196.415,280.791,197.717,207.289,48.8717,195.933,63.1509,18.1722,170.884,104.513,69.2952,140.964,126.468,174.137,64.7557,42.5935,43.3735,81.0211,119.771,136.969,74.5229,270.288,102.993,
221.193,199.32,90.4853,196.392,280.743,197.685,207.351,48.8775,195.96,63.1931,18.1459,170.871,104.494,69.3042,140.953,126.471,174.154,64.7564,42.6385,43.3549,81.3624,119.928,137.219,74.8062,270.163,102.649,
