Generation, Iteration, Trial, Fitness Value
66,9,38,2.20733e+06
66,6,38,3.35888e+06
66,7,38,2.84498e+06
66,8,38,3.3019e+06
66,5,38,3.12467e+06
66,4,38,2.35816e+06
66,10,38,2.50782e+06
66,12,38,1.67459e+06
66,1,39,3.75184e+06
66,3,39,2.89499e+06
66,11,39,2.80246e+06
66,2,39,2.50625e+06
66,7,39,3.23418e+06
66,9,39,2.60856e+06
66,6,39,2.51499e+06
66,8,39,2.18631e+06
66,5,39,4.98489e+06
66,4,39,2.79968e+06
66,10,39,2.48471e+06
66,12,39,3.13936e+06
66,1,40,2.42314e+06
66,3,40,2.17987e+06
66,11,40,1.73372e+06
66,2,40,2.67015e+06
66,7,40,4.38949e+06
66,9,40,2.95902e+06
66,6,40,3.84001e+06
66,5,40,2.9185e+06
66,8,40,2.65493e+06
66,4,40,2.78042e+06
66,10,40,3.98209e+06
66,12,40,3.27046e+06
66,1,41,1.68106e+06
66,3,41,2.66869e+06
66,11,41,4.14518e+06
66,7,41,3.89952e+06
66,2,41,2.21847e+06
66,9,41,3.63431e+06
66,6,41,2.78838e+06
66,8,41,2.37091e+06
66,4,41,2.78222e+06
66,5,41,2.40897e+06
66,10,41,2.20747e+06
66,12,41,2.65509e+06
66,1,42,3.06972e+06
66,3,42,2.76415e+06
66,11,42,2.73449e+06
66,6,42,3.12474e+06
66,9,42,2.79261e+06
66,7,42,2.3036e+06
66,2,42,2.28432e+06
66,8,42,3.3989e+06
66,4,42,2.36855e+06
66,5,42,2.46671e+06
66,10,42,1.84662e+06
66,12,42,3.88574e+06
66,1,43,2.23978e+06
66,3,43,2.66822e+06
66,11,43,2.06988e+06
66,9,43,3.49773e+06
66,2,43,2.02831e+06
66,7,43,2.86934e+06
66,8,43,2.90522e+06
66,6,43,1.42666e+06
66,4,43,2.57684e+06
66,5,43,3.1038e+06
66,10,43,2.32556e+06
66,12,43,2.27299e+06
66,1,44,2.9526e+06
66,3,44,2.94043e+06
66,11,44,2.51641e+06
66,9,44,3.12101e+06
66,8,44,2.28052e+06
66,7,44,3.49141e+06
66,2,44,1.65778e+06
66,6,44,2.25533e+06
66,5,44,3.96623e+06
66,4,44,2.48403e+06
66,10,44,3.28334e+06
66,12,44,2.09471e+06
66,1,45,3.01674e+06
66,3,45,1.91325e+06
66,11,45,1.53583e+06
66,9,45,2.66675e+06
66,7,45,3.64845e+06
66,5,45,2.61316e+06
66,4,45,1.94771e+06
66,2,45,1.88449e+06
66,6,45,1.20225e+06
66,8,45,438701
66,10,45,1.64446e+06
66,12,45,4.24573e+06
66,1,46,2.39732e+06
66,3,46,2.07634e+06
66,11,46,1.63408e+06
66,9,46,2.41763e+06
66,7,46,4.10752e+06
66,2,46,2.26794e+06
66,4,46,2.56736e+06
66,5,46,4.18566e+06
66,8,46,2.3451e+06
66,6,46,2.72039e+06
66,12,46,3.67011e+06
66,10,46,596477
66,1,47,2.47399e+06
66,3,47,3.18754e+06
66,11,47,2.29113e+06
66,7,47,3.53916e+06
66,9,47,2.87984e+06
66,4,47,3.32196e+06
66,2,47,2.58327e+06
66,5,47,2.54041e+06
66,6,47,3.3528e+06
66,12,47,3.41437e+06
66,8,47,2.20784e+06
66,10,47,2.84434e+06
66,1,48,1.06656e+06
66,3,48,4.55812e+06
66,11,48,1.50563e+06
66,9,48,1.38353e+06
66,7,48,1.26493e+06
66,4,48,3.30974e+06
66,5,48,3.64455e+06
66,6,48,3.38368e+06
66,2,48,2.25937e+06
66,8,48,2.89068e+06
66,12,48,3.84029e+06
66,10,48,2.03114e+06
66,1,49,2.46153e+06
66,3,49,3.68762e+06
66,11,49,2.76597e+06
66,7,49,2.73284e+06
66,9,49,1.78811e+06
66,4,49,1.63149e+06
66,5,49,1.80363e+06
66,6,49,3.04571e+06
66,2,49,2.18896e+06
66,8,49,2.34407e+06
66,10,49,3.95884e+06
66,12,49,1.01894e+06
66,1,50,2.048e+06
66,3,50,1.45587e+06
66,11,50,2.67043e+06
66,7,50,3.67645e+06
66,9,50,2.70453e+06
66,5,50,2.45301e+06
66,4,50,2.39695e+06
66,8,50,2.58868e+06
66,2,50,2.44748e+06
66,6,50,1.71201e+06
66,10,50,2.82344e+06
66,12,50,1.05247e+06
66,13,1,2.86687e+06
66,15,1,1.77464e+06
66,18,1,3.87579e+06
66,16,1,1.85004e+06
66,14,1,2.06208e+06
66,17,1,2.72349e+06
66,13,2,3.00819e+06
66,19,1,1.19263e+06
66,20,1,1.82721e+06
66,15,2,4.02751e+06
66,18,2,2.18601e+06
66,16,2,1.23078e+06
66,13,3,2.49059e+06
66,14,2,3.8252e+06
66,17,2,2.30949e+06
66,15,3,1.83899e+06
66,16,3,2.98118e+06
66,18,3,1.23191e+06
66,19,2,1.18655e+06
66,20,2,2.28215e+06
66,13,4,2.77695e+06
66,15,4,2.95825e+06
66,16,4,1.85488e+06
66,18,4,2.66627e+06
66,14,3,2.29638e+06
66,17,3,1.81096e+06
66,19,3,3.94197e+06
66,13,5,1.52742e+06
66,20,3,1.88169e+06
66,15,5,1.4156e+06
66,16,5,2.56742e+06
66,18,5,1.96952e+06
66,14,4,4.32942e+06
66,13,6,3.7737e+06
66,17,4,2.78597e+06
66,19,4,3.10121e+06
66,15,6,4.14694e+06
66,16,6,2.0646e+06
66,20,4,1.97449e+06
66,18,6,2.15553e+06
66,13,7,3.00088e+06
66,14,5,4.27096e+06
66,15,7,2.33305e+06
66,16,7,2.24053e+06
66,18,7,1.80186e+06
66,17,5,3.02366e+06
66,19,5,1.6786e+06
66,20,5,3.18229e+06
66,13,8,1.78336e+06
66,15,8,3.09632e+06
66,16,8,1.93314e+06
66,18,8,2.03916e+06
66,14,6,2.14864e+06
66,13,9,1.48242e+06
66,17,6,2.61138e+06
66,19,6,3.68111e+06
66,20,6,2.50587e+06
66,15,9,2.19475e+06
66,16,9,3.14411e+06
66,18,9,3.90658e+06
66,13,10,3.80735e+06
66,14,7,4.1912e+06
66,15,10,3.08487e+06
66,16,10,1.94353e+06
66,18,10,2.043e+06
66,17,7,1.35292e+06
66,20,7,2.47231e+06
66,19,7,2.62916e+06
66,13,11,3.52668e+06
66,15,11,2.88626e+06
66,16,11,2.42694e+06
66,14,8,1.34197e+06
66,20,8,2.53761e+06
66,18,11,3.44398e+06
66,13,12,2.4686e+06
66,19,8,nan
66,17,8,2.52012e+06
66,15,12,1.74551e+06
66,16,12,2.56822e+06
66,20,9,3.49269e+06
66,14,9,1.82014e+06
66,13,13,1.9308e+06
66,18,12,1.9222e+06
66,19,9,2.38797e+06
66,17,9,2.0765e+06
66,15,13,1.29297e+06
66,20,10,2.90301e+06
66,16,13,5.02668e+06
66,14,10,1.66452e+06
66,13,14,2.75357e+06
66,15,14,3.17571e+06
66,20,11,3.11341e+06
66,18,13,2.96728e+06
66,16,14,3.93808e+06
66,17,10,4.12992e+06
66,14,11,1.75229e+06
66,19,10,2.20433e+06
66,15,15,2.89555e+06
66,13,15,2.72606e+06
66,20,12,3.54822e+06
66,16,15,2.40941e+06
66,14,12,3.00539e+06
66,18,14,2.83154e+06
66,17,11,1.28514e+06
66,19,11,3.26198e+06
66,15,16,2.51249e+06
66,20,13,1.99314e+06
66,16,16,4.30107e+06
66,14,13,2.37681e+06
66,13,16,2.65387e+06
66,18,15,4.18106e+06
66,15,17,4.86575e+06
66,19,12,2.3892e+06
66,17,12,1.06343e+06
66,16,17,1.01593e+06
66,14,14,4.09543e+06
66,20,14,2.78275e+06
66,18,16,3.37935e+06
66,15,18,3.51313e+06
66,13,17,3.42172e+06
66,16,18,4.20606e+06
66,14,15,2.76871e+06
66,19,13,2.65249e+06
66,17,13,3.80265e+06
66,18,17,2.66693e+06
66,15,19,3.24961e+06
66,20,15,2.76974e+06
66,14,16,2.88841e+06
66,16,19,1.95451e+06
66,13,18,1.71962e+06
66,18,18,1.33654e+06
66,15,20,1.92544e+06
66,19,14,5.09621e+06
66,17,14,3.16383e+06
66,16,20,4.07723e+06
66,14,17,2.18663e+06
66,20,16,2.93065e+06
66,18,19,1.76863e+06
66,13,19,2.98271e+06
66,15,21,2.13831e+06
66,16,21,2.349e+06
66,14,18,3.71087e+06
66,19,15,3.22515e+06
66,17,15,3.35219e+06
66,18,20,2.74206e+06
66,20,17,3.30594e+06
66,15,22,1.61252e+06
66,14,19,2.07732e+06
66,13,20,2.67932e+06
66,16,22,1.55703e+06
66,18,21,1.12532e+06
66,19,16,3.86816e+06
66,15,23,2.18534e+06
66,17,16,1.65998e+06
66,20,18,2.01214e+06
66,16,23,3.17389e+06
66,14,20,1.80259e+06
66,13,21,3.41542e+06
66,18,22,2.39775e+06
66,15,24,2.68441e+06
66,20,19,3.13073e+06
66,16,24,2.47151e+06
66,19,17,1.91041e+06
66,17,17,1.81289e+06
66,18,23,4.13584e+06
66,20,20,3.96251e+06
66,15,25,2.74833e+06
66,14,21,4.45645e+06
66,13,22,3.48235e+06
66,16,25,2.82153e+06
66,18,24,2.28334e+06
66,19,18,2.26521e+06
66,20,21,2.99717e+06
66,17,18,2.28531e+06
66,15,26,3.11453e+06
66,16,26,2.66448e+06
66,14,22,3.34617e+06
66,13,23,2.03179e+06
66,18,25,5.49648e+06
66,20,22,1.87029e+06
66,15,27,2.55912e+06
66,19,19,2.07135e+06
66,16,27,3.62838e+06
66,17,19,3.12089e+06
66,18,26,3.09894e+06
66,13,24,1.40232e+06
66,15,28,3.0297e+06
66,14,23,771771
66,16,28,3.92058e+06
66,20,23,2.05647e+06
66,19,20,2.50859e+06
66,17,20,4.75588e+06
66,13,25,3.42422e+06
66,18,27,2.45961e+06
66,15,29,2.40797e+06
66,16,29,2.8224e+06
66,19,21,2.6844e+06
66,14,24,2.50612e+06
66,13,26,2.85735e+06
66,20,24,2.88608e+06
66,15,30,1.79233e+06
66,17,21,5.34799e+06
66,18,28,2.26652e+06
66,16,30,2.53085e+06
66,19,22,2.05719e+06
66,14,25,1.75316e+06
66,15,31,1.5931e+06
66,17,22,1.00061e+06
66,18,29,2.5593e+06
66,13,27,2.50658e+06
66,16,31,2.89973e+06
66,20,25,1.79989e+06
66,15,32,2.24311e+06
66,17,23,2.14298e+06
66,18,30,1.15004e+06
66,16,32,2.70878e+06
66,19,23,2.23694e+06
66,14,26,2.03043e+06
66,13,28,2.96131e+06
66,20,26,770434
66,17,24,3.0486e+06
66,15,33,3.15971e+06
66,18,31,2.09265e+06
66,16,33,2.71074e+06
66,19,24,3.36892e+06
66,14,27,2.04198e+06
66,13,29,1.68944e+06
66,15,34,1.78013e+06
66,17,25,3.1459e+06
66,16,34,2.78803e+06
66,18,32,1.74287e+06
66,20,27,1.87674e+06
66,15,35,3.75128e+06
66,17,26,1.5379e+06
66,16,35,3.19493e+06
66,19,25,2.4254e+06
66,14,28,3.27935e+06
66,18,33,2.0184e+06
66,13,30,4.13254e+06
66,20,28,2.50451e+06
66,15,36,2.58891e+06
66,17,27,4.23977e+06
66,16,36,3.66197e+06
66,18,34,3.03709e+06
66,19,26,4.89099e+06
66,14,29,3.59599e+06
66,15,37,3.0586e+06
66,13,31,1.21226e+06
66,17,28,2.82403e+06
66,16,37,2.71304e+06
66,18,35,1.65053e+06
66,20,29,908966
66,19,27,2.67262e+06
66,15,38,2.10134e+06
66,17,29,2.46567e+06
66,14,30,3.79551e+06
66,16,38,1.86591e+06
66,18,36,414590
66,13,32,1.75548e+06
66,19,28,2.47552e+06
66,15,39,1.88988e+06
66,20,30,1.05531e+06
66,17,30,2.54596e+06
66,13,33,3.6719e+06
66,18,37,2.30817e+06
66,14,31,1.8287e+06
66,16,39,2.82184e+06
66,19,29,3.17812e+06
66,15,40,3.44298e+06
66,13,34,1.55296e+06
66,20,31,2.5868e+06
66,18,38,3.26765e+06
66,17,31,2.42538e+06
66,19,30,2.90318e+06
66,15,41,1.42179e+06
66,16,40,2.55184e+06
66,14,32,1.55101e+06
66,13,35,883716
66,18,39,1.96432e+06
66,19,31,2.19064e+06
66,20,32,1.35089e+06
66,17,32,1.97415e+06
66,15,42,1.99592e+06
66,13,36,3.23275e+06
66,18,40,1.31939e+06
66,16,41,3.19324e+06
66,14,33,1.51147e+06
66,19,32,2.96731e+06
66,17,33,1.25144e+06
66,20,33,2.24308e+06
66,13,37,2.39179e+06
66,18,41,2.76065e+06
66,15,43,1.78226e+06
66,19,33,2.89759e+06
66,14,34,3.5238e+06
66,17,34,2.36726e+06
66,16,42,1.4012e+06
66,13,38,3.52275e+06
66,18,42,2.46102e+06
66,19,34,2.91959e+06
66,20,34,705751
66,15,44,1.1264e+06
66,17,35,1.1339e+06
66,13,39,1.93293e+06
66,14,35,2.93702e+06
66,16,43,2.12768e+06
66,18,43,3.61429e+06
66,19,35,678425
66,17,36,3.07008e+06
66,20,35,2.47873e+06
66,13,40,2.79533e+06
66,18,44,2.09962e+06
66,15,45,878009
66,19,36,2.6617e+06
66,14,36,1.40018e+06
66,16,44,1.9594e+06
66,17,37,2.46892e+06
66,13,41,2.15593e+06
66,18,45,3.90355e+06
66,20,36,1.53116e+06
66,15,46,2.14089e+06
66,19,37,2.03115e+06
66,17,38,1.73261e+06
66,16,45,1.50336e+06
66,14,37,2.52715e+06
66,18,46,1.68618e+06
66,13,42,1.8794e+06
66,15,47,3.32085e+06
66,17,39,2.8548e+06
66,16,46,2.34052e+06
66,20,37,1.46911e+06
66,19,38,1.73752e+06
66,18,47,2.32134e+06
66,14,38,1.98829e+06
66,15,48,2.80029e+06
66,17,40,1.9779e+06
66,16,47,3.57744e+06
66,13,43,2.00483e+06
66,18,48,2.01683e+06
66,20,38,2.80881e+06
66,19,39,2.04465e+06
66,15,49,1.03327e+06
66,17,41,2.77257e+06
66,16,48,3.09781e+06
66,14,39,2.14089e+06
66,18,49,2.18762e+06
66,13,44,1.5707e+06
66,15,50,2.29007e+06
66,17,42,3.89216e+06
66,16,49,2.23539e+06
66,20,39,2.54077e+06
66,19,40,1.84491e+06
66,18,50,2.04461e+06
66,14,40,2.50296e+06
66,13,45,3.14785e+06
66,17,43,1.3869e+06
66,16,50,3.33071e+06
66,20,40,3.59992e+06
66,19,41,1.40404e+06
66,14,41,3.48383e+06
66,13,46,1.77639e+06
66,17,44,2.73262e+06
66,20,41,2.24114e+06
66,19,42,2.65331e+06
66,14,42,3.56581e+06
66,13,47,1.1172e+06
66,17,45,2.56034e+06
66,20,42,3.61333e+06
66,19,43,2.8823e+06
66,14,43,2.45936e+06
66,13,48,3.54587e+06
66,17,46,1.24338e+06
66,19,44,2.63942e+06
66,20,43,1.35916e+06
66,14,44,3.03108e+06
66,13,49,4.22742e+06
66,17,47,2.81076e+06
66,20,44,2.64509e+06
66,19,45,2.05507e+06
66,14,45,3.7642e+06
66,13,50,3.4547e+06
66,17,48,4.11653e+06
66,19,46,3.90384e+06
66,20,45,1.44286e+06
66,14,46,2.48533e+06
66,17,49,2.29784e+06
66,20,46,3.81232e+06
66,19,47,3.15439e+06
66,14,47,4.10663e+06
66,20,47,3.04199e+06
66,17,50,1.76302e+06
66,19,48,3.94081e+06
66,14,48,1.69568e+06
66,19,49,4.0338e+06
66,20,48,2.45619e+06
66,14,49,2.47651e+06
66,19,50,2.77742e+06
66,20,49,1.07412e+06
66,14,50,2.13569e+06
66,20,50,2.07952e+06
67,5,1,4.67985e+06
67,1,1,3.76704e+06
67,3,1,1.96243e+06
67,2,1,3.64625e+06
67,11,1,3.24061e+06
67,8,1,3.4454e+06
67,6,1,2.12636e+06
67,12,1,2.25218e+06
67,4,1,2.21458e+06
67,7,1,2.70378e+06
67,9,1,802721
67,10,1,586796
67,5,2,2.58125e+06
67,3,2,2.75694e+06
67,1,2,3.34084e+06
67,2,2,3.27192e+06
67,6,2,3.30097e+06
67,11,2,1.62958e+06
67,8,2,1.5604e+06
67,12,2,1.80236e+06
67,7,2,2.91186e+06
67,9,2,2.93904e+06
67,10,2,1.54292e+06
67,4,2,532280
67,5,3,3.6161e+06
67,1,3,1.69114e+06
67,3,3,2.78134e+06
67,2,3,3.17217e+06
67,6,3,2.16555e+06
67,8,3,1.92631e+06
67,11,3,1.93594e+06
67,12,3,2.40889e+06
67,9,3,2.03608e+06
67,10,3,2.26783e+06
67,4,3,1.3399e+06
67,7,3,471283
67,5,4,1.79547e+06
67,1,4,2.39998e+06
67,3,4,2.27124e+06
67,2,4,3.21922e+06
67,6,4,3.10382e+06
67,11,4,2.47004e+06
67,8,4,2.8119e+06
67,12,4,1.65078e+06
67,9,4,2.78004e+06
67,10,4,3.28746e+06
67,7,4,2.88143e+06
67,4,4,3.13826e+06
67,5,5,3.43949e+06
67,2,5,2.14703e+06
67,1,5,1.96533e+06
67,3,5,1.91576e+06
67,11,5,3.13049e+06
67,8,5,2.59309e+06
67,6,5,1.98816e+06
67,12,5,2.49965e+06
67,10,5,3.66819e+06
67,9,5,2.68513e+06
67,7,5,2.40066e+06
67,4,5,2.31252e+06
67,2,6,2.94099e+06
67,5,6,2.35874e+06
67,1,6,3.76281e+06
67,3,6,1.72382e+06
67,11,6,3.85641e+06
67,8,6,3.15559e+06
67,12,6,1.40882e+06
67,7,6,3.16245e+06
67,6,6,915454
67,10,6,2.08032e+06
67,9,6,2.55165e+06
67,4,6,2.09907e+06
67,2,7,3.18689e+06
67,1,7,3.34707e+06
67,5,7,4.23852e+06
67,3,7,3.73038e+06
67,8,7,3.40544e+06
67,11,7,2.7861e+06
67,12,7,1.97134e+06
67,7,7,3.47284e+06
67,6,7,2.18541e+06
67,10,7,2.88216e+06
67,9,7,3.44178e+06
67,4,7,3.03386e+06
67,2,8,2.30479e+06
67,5,8,1.4398e+06
67,8,8,3.67173e+06
67,3,8,1.71849e+06
67,11,8,2.29258e+06
67,1,8,493377
67,7,8,3.37103e+06
67,12,8,1.57964e+06
67,4,8,3.85222e+06
67,9,8,3.50785e+06
67,6,8,1.77704e+06
67,10,8,1.91963e+06
67,2,9,3.71472e+06
67,5,9,3.08768e+06
67,3,9,2.24724e+06
67,8,9,2.59003e+06
67,7,9,3.15056e+06
67,1,9,1.62214e+06
67,12,9,2.93067e+06
67,11,9,1.34391e+06
67,9,9,3.8279e+06
67,4,9,3.60233e+06
67,6,9,2.25668e+06
67,10,9,1.47333e+06
67,2,10,2.22282e+06
67,5,10,2.42343e+06
67,3,10,2.06611e+06
67,8,10,1.49239e+06
67,1,10,4.26882e+06
67,12,10,3.45002e+06
67,4,10,4.11747e+06
67,7,10,2.30015e+06
67,11,10,1.72987e+06
67,9,10,3.12945e+06
67,6,10,3.29819e+06
67,10,10,2.40567e+06
67,2,11,2.99827e+06
67,5,11,3.20666e+06
67,3,11,1.96905e+06
67,1,11,2.68279e+06
67,12,11,3.39875e+06
67,11,11,3.74463e+06
67,7,11,2.44707e+06
67,4,11,3.03312e+06
67,8,11,1.15826e+06
67,9,11,2.08508e+06
67,6,11,2.02618e+06
67,10,11,2.93955e+06
67,2,12,2.42188e+06
67,5,12,1.82141e+06
67,3,12,3.72235e+06
67,1,12,3.22345e+06
67,7,12,2.65606e+06
67,11,12,2.39031e+06
67,12,12,3.59584e+06
67,4,12,3.49163e+06
67,8,12,2.36738e+06
67,9,12,2.66363e+06
67,6,12,2.94223e+06
67,10,12,1.85572e+06
67,2,13,3.88693e+06
67,3,13,2.00346e+06
67,5,13,3.08052e+06
67,7,13,3.36639e+06
67,11,13,2.9186e+06
67,12,13,3.30343e+06
67,4,13,1.85741e+06
67,8,13,3.00952e+06
67,1,13,776666
67,9,13,2.93548e+06
67,6,13,1.55671e+06
67,10,13,3.85666e+06
67,2,14,1.63344e+06
67,3,14,2.17366e+06
67,7,14,2.32376e+06
67,11,14,3.35032e+06
67,12,14,4.09682e+06
67,8,14,3.49634e+06
67,4,14,2.4232e+06
67,5,14,1.67636e+06
67,1,14,1.89956e+06
67,9,14,3.60218e+06
67,10,14,2.93577e+06
67,6,14,644632
67,2,15,3.29198e+06
67,3,15,2.59592e+06
67,7,15,3.51468e+06
67,11,15,1.92311e+06
67,8,15,2.17764e+06
67,12,15,3.87198e+06
67,4,15,3.17384e+06
67,5,15,4.05965e+06
67,1,15,2.18757e+06
67,9,15,1.29989e+06
67,10,15,1.96677e+06
67,6,15,4.71174e+06
67,2,16,1.75823e+06
67,3,16,3.43336e+06
67,11,16,4.36627e+06
67,7,16,2.62364e+06
67,12,16,3.01633e+06
67,5,16,2.64533e+06
67,8,16,1.30336e+06
67,1,16,1.13785e+06
67,4,16,979517
67,9,16,3.11361e+06
67,10,16,2.94715e+06
67,6,16,1.19705e+06
67,2,17,1.84984e+06
67,7,17,3.00238e+06
67,12,17,5.65587e+06
67,3,17,2.82789e+06
67,11,17,1.84191e+06
67,8,17,2.82898e+06
67,5,17,2.01007e+06
67,1,17,3.93031e+06
67,4,17,1.26105e+06
67,9,17,2.63583e+06
67,10,17,3.49091e+06
67,6,17,732266
67,2,18,1.96082e+06
67,7,18,3.70673e+06
67,3,18,2.71245e+06
67,11,18,3.34692e+06
67,12,18,2.4876e+06
67,8,18,3.00531e+06
67,5,18,3.17859e+06
67,4,18,4.25714e+06
67,1,18,1.33195e+06
67,9,18,1.32475e+06
67,10,18,4.26003e+06
67,6,18,2.25605e+06
67,2,19,1.23306e+06
67,11,19,2.69109e+06
67,12,19,3.0984e+06
67,7,19,1.36031e+06
67,3,19,1.01013e+06
67,8,19,2.25385e+06
67,10,19,-nan
67,5,19,1.84753e+06
67,4,19,3.48376e+06
67,1,19,2.3532e+06
67,9,19,3.05671e+06
67,6,19,3.08367e+06
67,2,20,3.80485e+06
67,11,20,3.98211e+06
67,12,20,2.64547e+06
67,8,20,2.03891e+06
67,3,20,2.06476e+06
67,7,20,2.65579e+06
67,5,20,2.79548e+06
67,10,20,3.01377e+06
67,4,20,4.06526e+06
67,1,20,1.15836e+06
67,9,20,1.72946e+06
67,6,20,1.56094e+06
67,2,21,3.10108e+06
67,12,21,3.22064e+06
67,3,21,2.84347e+06
67,8,21,1.79022e+06
67,11,21,947306
67,10,21,3.49392e+06
67,5,21,2.45765e+06
67,7,21,1.26248e+06
67,4,21,2.94042e+06
67,1,21,4.4306e+06
67,9,21,3.83014e+06
67,6,21,2.53163e+06
67,2,22,2.55285e+06
67,12,22,2.96648e+06
67,3,22,3.96281e+06
67,8,22,3.30887e+06
67,5,22,2.82535e+06
67,11,22,1.40926e+06
67,10,22,1.39175e+06
67,7,22,1.52423e+06
67,4,22,1.4663e+06
67,1,22,2.19469e+06
67,9,22,1.9372e+06
67,6,22,1.37549e+06
67,2,23,1.41728e+06
67,12,23,1.11209e+06
67,8,23,1.72713e+06
67,3,23,1.63334e+06
67,5,23,3.56748e+06
67,10,23,3.39843e+06
67,11,23,2.43703e+06
67,7,23,1.53982e+06
67,1,23,1.8643e+06
67,4,23,2.43172e+06
67,9,23,1.69579e+06
67,6,23,1.9988e+06
67,2,24,3.15275e+06
67,12,24,1.76961e+06
67,8,24,2.12614e+06
67,3,24,3.47328e+06
67,5,24,2.74208e+06
67,11,24,2.84613e+06
67,7,24,3.35941e+06
67,10,24,1.77616e+06
67,1,24,4.4292e+06
67,4,24,4.30596e+06
67,9,24,2.88467e+06
67,6,24,2.76336e+06
67,2,25,1.83615e+06
67,12,25,2.15147e+06
67,3,25,2.98205e+06
67,8,25,2.91969e+06
67,11,25,3.5221e+06
67,5,25,2.72743e+06
67,10,25,3.78957e+06
67,7,25,2.37635e+06
67,4,25,2.66946e+06
67,1,25,2.07943e+06
67,9,25,3.01214e+06
67,6,25,1.80742e+06
67,2,26,1.49192e+06
67,8,26,3.12424e+06
67,12,26,2.98051e+06
67,11,26,2.21872e+06
67,3,26,2.29048e+06
67,5,26,3.20154e+06
67,10,26,3.15402e+06
67,4,26,4.12875e+06
67,7,26,1.79667e+06
67,1,26,2.51041e+06
67,9,26,3.43796e+06
67,6,26,2.46159e+06
67,2,27,1.77129e+06
67,8,27,3.46705e+06
67,12,27,4.0312e+06
67,11,27,3.01123e+06
67,3,27,2.7327e+06
67,5,27,1.75884e+06
67,10,27,2.52758e+06
67,4,27,1.29645e+06
67,7,27,2.78429e+06
67,1,27,1.25347e+06
67,9,27,1.77864e+06
67,6,27,3.29047e+06
67,2,28,2.83875e+06
67,8,28,2.88337e+06
67,12,28,2.26769e+06
67,11,28,2.05826e+06
67,3,28,1.77807e+06
67,5,28,2.16208e+06
67,10,28,3.17668e+06
67,7,28,1.62167e+06
67,4,28,2.10836e+06
67,1,28,1.71151e+06
67,9,28,1.28802e+06
67,6,28,1.43534e+06
67,2,29,3.4337e+06
67,8,29,3.39492e+06
67,12,29,3.41278e+06
67,3,29,2.93034e+06
67,11,29,2.42328e+06
67,5,29,1.9868e+06
67,10,29,2.50845e+06
67,7,29,3.73342e+06
67,4,29,4.07242e+06
67,1,29,2.69757e+06
67,9,29,2.71642e+06
67,6,29,3.53462e+06
67,2,30,4.01336e+06
67,12,30,3.03002e+06
67,8,30,1.66364e+06
67,3,30,2.41677e+06
67,11,30,3.04851e+06
67,5,30,3.89315e+06
67,10,30,3.18451e+06
67,7,30,2.57913e+06
67,4,30,3.80233e+06
67,1,30,2.79461e+06
67,9,30,2.22018e+06
67,6,30,2.59341e+06
67,2,31,1.48019e+06
67,12,31,2.5619e+06
67,8,31,2.03328e+06
67,3,31,1.66594e+06
67,11,31,1.98908e+06
67,5,31,1.27036e+06
67,10,31,2.44712e+06
67,4,31,2.69111e+06
67,7,31,2.76842e+06
67,1,31,2.30586e+06
67,9,31,2.3057e+06
67,6,31,2.56424e+06
67,2,32,1.85943e+06
67,8,32,4.03768e+06
67,12,32,2.52702e+06
67,3,32,2.11624e+06
67,5,32,3.70794e+06
67,10,32,4.23434e+06
67,11,32,1.84306e+06
67,4,32,3.6435e+06
67,7,32,1.63783e+06
67,1,32,1.98779e+06
67,9,32,3.34928e+06
67,6,32,3.17142e+06
67,2,33,2.45141e+06
67,8,33,2.25128e+06
67,12,33,3.46078e+06
67,3,33,4.71463e+06
67,10,33,3.77673e+06
67,5,33,2.433e+06
67,11,33,1.82228e+06
67,4,33,2.96868e+06
67,7,33,3.61564e+06
67,1,33,2.63493e+06
67,6,33,2.62221e+06
67,9,33,2.87019e+06
67,2,34,2.24872e+06
67,12,34,3.26125e+06
67,8,34,1.88644e+06
67,3,34,2.25168e+06
67,10,34,2.78831e+06
67,5,34,4.17187e+06
67,11,34,3.10206e+06
67,4,34,2.29595e+06
67,7,34,2.14889e+06
67,1,34,3.83835e+06
67,6,34,2.25438e+06
67,9,34,2.69948e+06
67,2,35,2.07201e+06
67,8,35,3.99586e+06
67,12,35,2.08797e+06
67,3,35,2.81936e+06
67,10,35,3.32566e+06
67,5,35,3.16637e+06
67,11,35,3.27821e+06
67,7,35,3.16632e+06
67,4,35,3.67404e+06
67,1,35,2.29946e+06
67,6,35,2.66549e+06
67,9,35,5.03359e+06
67,2,36,1.80171e+06
67,8,36,2.24191e+06
67,10,36,2.25835e+06
67,12,36,1.28891e+06
67,3,36,1.88634e+06
67,11,36,2.84239e+06
67,5,36,2.62601e+06
67,4,36,1.9185e+06
67,7,36,3.29247e+06
67,1,36,643727
67,6,36,4.18151e+06
67,9,36,2.22132e+06
67,2,37,3.11038e+06
67,8,37,3.76972e+06
67,10,37,1.54098e+06
67,12,37,1.66942e+06
67,3,37,1.93222e+06
67,5,37,2.83e+06
67,11,37,3.9657e+06
67,4,37,1.68695e+06
67,7,37,2.2558e+06
67,1,37,3.9442e+06
67,6,37,1.77369e+06
67,9,37,2.04417e+06
67,2,38,4.11877e+06
67,8,38,3.18778e+06
67,10,38,3.50039e+06
67,12,38,2.88896e+06
67,5,38,2.45413e+06
67,3,38,2.67685e+06
67,11,38,2.23018e+06
67,7,38,1.4977e+06
67,4,38,1.22054e+06
67,1,38,2.08377e+06
67,6,38,2.66505e+06
