mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller --------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 2--------------------
3,0.8,4,40990024755116.35938,0.1,0
3,0.8,4,34629910495228.31641,0.0333333,0
3,0.8,4,25061780674715.55469,0.1,0
3,0.8,4,20108792290489.19531,0.133333,0
3,0.8,4,20123511210484.01562,0.1,0
3,0.8,4,14929003506349.39258,0.0333333,0
3,0.8,4,24014869027527.58203,0.1,0
3,0.8,4,21107243612406.11328,0.133333,0
3,0.8,4,38518651541956.58594,0.1,0
3,0.8,4,21910090454550.37891,0.2,0
3,0.8,4,31748105681589.33984,0.1,0
3,0.8,4,20729476076233.14453,0.0333333,0
3,0.8,4,26412198276483.85938,0.0333333,0
3,1,4,49205412135331.10938,0.266667,0.1
3,1,4,38833611203720.03906,0.0333333,0
3,1,4,22667532611519.75391,0.366667,0.366667
3,1,4,52585923192586.42969,0.166667,0.1
3,1,4,21291846448680.39453,0.433333,0.233333
3,1,4,26288749734672.02734,0.0333333,0.0333333
3,1,4,37541583283350.22656,0.0666667,0
3,1,4,25882124275631.91406,0.166667,0
3,1,4,28954364702023.58594,0.2,0.133333
3,1,4,61083107529980.625,0.0666667,0
3,1,4,41906622463271.78906,0.233333,0.133333
3,1,4,31591497735646.61328,0.133333,0.0666667
3,1,4,21713837072837.30078,0.1,0
3,1,4,34581912961980.3125,0.3,0.3
3,1,4,34459770742434.89453,0.1,0
3,1,4,23002464631332.75781,0.3,0.3
3,1,4,23054540204297.60547,0.266667,0
3,1,4,21293979441700.55078,0.133333,0
3,1,4,42871101996190.99219,0.1,0
3,1,4,28739553101343.10547,0.266667,0.233333
3,1,4,40152052741885.92969,0.3,0
3,1,4,29845051541743.84375,0.133333,0.0333333
3,1,4,33167624794453.0625,0.133333,0
3,1,4,32310904764524.99219,0,0
3,1,4,11272766075647.56641,0.0666667,0
-----------------------Scenario 2--------------------
-----------------------Noise Scenario 2--------------------
3,0,2,2695553077115.811035,0.966667,0.966667
3,0,2,1408433560796.999268,1,1
3,0,2,1189940277718.384033,1,1
3,0,2,1268729719333.30249,1,1
3,0,2,1977280194937.777832,1,1
3,0,2,906036333932.2015381,1,1
3,0,2,566941934806.3405762,1,1
3,0,2,672256331177.8895264,1,1
3,0,2,794987644239.9091797,1,1
3,0,2,746804491834.8199463,1,1
3,0,2,1287969568091.344238,1,1
3,0,2,1197169252582.043457,1,1
3,0,2,2150394041112.785645,1,1
3,0,2,2247005119798.045898,1,1
3,0,2,2053638958556.586182,1,1
3,0,2,2376576305274.895996,1,1
3,0,2,2132194762070.779541,1,1
3,0,2,2219088438614.52832,1,1
3,0,2,1967852609657.973633,1,1
3,0,2,815042646594.8149414,1,1
3,0,2,387858807397.5314941,1,1
3,0,2,854191606422.3771973,1,1
3,0,2,782961835397.3139648,1,1
3,0,2,737802624696.0435791,1,1
3,0,2,1069008946057.192871,1,1
3,0.2,2,1470347393515.634521,0.966667,0.966667
3,0.2,2,2435166210550.298828,0.966667,0.966667
3,0.2,2,1575331550171.657959,0.966667,0.966667
3,0.2,2,2272757185530.498535,0.966667,0.966667
3,0.2,2,1851016998404.62915,0.966667,0.966667
3,0.2,2,1406582614610.198242,0.966667,0.966667
3,0.2,2,1675805114850.434814,0.966667,0.966667
3,0.2,2,1490871371319.482178,0.966667,0.966667
3,0.2,2,518956038739.0172119,1,1
3,0.2,2,1861464589051.355713,0.933333,0.933333
3,0.2,2,579526714062.5256348,1,1
3,0.2,2,1480535093305.002441,1,1
3,0.2,2,884789547461.1859131,1,1
3,0.2,2,1286943436230.851318,1,1
3,0.2,2,1447166676235.648682,0.933333,0.933333
3,0.2,2,1195715430995.82959,1,1
3,0.2,2,870580034808.3551025,1,1
3,0.2,2,1131789356917.54248,1,1
3,0.2,2,1044705425988.815063,1,1
3,0.2,2,943249214045.1022949,1,1
3,0.2,2,1812271849107.016602,1,1
3,0.2,2,689298169122.6352539,1,1
3,0.2,2,846625390021.623291,1,1
3,0.2,2,892090754194.9890137,1,1
3,0.2,2,752491795276.6031494,1,1
3,0.4,2,14073002986782.32422,0.6,0.566667
3,0.4,2,24594734103464.44531,0.533333,0.5
3,0.4,2,10428055968479.06055,0.6,0.6
3,0.4,2,18940872661087.29297,0.466667,0.4
3,0.4,2,20389338595355.73047,0.433333,0.433333
3,0.4,2,8628112346030.435547,0.6,0.6
3,0.4,2,7638748889691.083984,0.766667,0.766667
3,0.4,2,16007301195162.35352,0.533333,0.4
3,0.4,2,12749404546234.58203,0.566667,0.5
3,0.4,2,14437951438561.95312,0.566667,0.366667
3,0.4,2,8134455432534.084961,0.633333,0.366667
3,0.4,2,12753633526774.1543,0.633333,0.566667
3,0.4,2,11307157457202.15625,0.5,0.5
3,0.4,2,11333783345138.64453,0.633333,0.566667
3,0.4,2,8664816140167.483398,0.733333,0.7
3,0.4,2,11101170363810.0293,0.566667,0.4
3,0.4,2,8022146299549.532227,0.666667,0.366667
3,0.4,2,10460259193978.98242,0.6,0.6
