Generation, Iteration, Trial, Vl_1, Vr_1, Vl_2, Vr_2, Vl_3, Vr_3, Vl_4, Vr_4,Vl_5, Vr_5,Vl_6, Vr_6, Fitness Value
12,8,16,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,12282022656474.11133
12,8,32,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,14592991423745.88867
12,8,12,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,14630244892850.8125
12,8,37,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,46239645976378.17969
12,8,2,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,10477617719239.85156
12,8,22,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,13110913278101.44336
12,8,7,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,16285437436097.72266
12,8,27,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,22935732363095.51562
12,8,42,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,21217657667243.375
12,8,47,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,13280024944305.82227
12,8,17,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17426588962882.0332
12,8,38,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,28106900675067.30469
12,8,33,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,21197228558884.84766
12,8,13,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,27612687645401.38672
12,8,23,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17373111535012.98242
12,8,43,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,22910983308164.21094
12,8,3,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17233552778152.04102
12,8,28,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,12636483821391.17969
12,8,8,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,13836986320872.9668
12,8,48,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,29081121624343.80078
12,8,18,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,25701755825575.48438
12,8,14,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17311391950182.04102
12,8,34,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,26203438178618.29688
12,8,39,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,15758326000733.9375
12,8,44,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,13209645188063.22461
12,8,9,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17133788611276.69141
12,8,24,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,11450566799558.11133
12,8,4,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,22710706696362.90625
12,8,49,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,25727577874721.19922
12,8,29,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,9915707003017.974609
12,8,19,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,20012391757088.76562
12,8,45,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,15295770780586.90625
12,8,15,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,10997773458013.44336
12,8,10,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17469376231454.73242
12,8,40,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,21355445015085.87109
12,8,35,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,11150228485984.07227
12,8,25,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,17246794067478.96875
12,8,50,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,24750857832487.10547
12,8,20,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,42000005106681.03906
12,8,30,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,18084970703605.45703
12,8,5,2.41253,5.57231,3.68459,-0.652453,0.735815,1.00845,0.653395,0.525637,-0.760123,2.28784,-2.55985,-1.10886,16266360650129.38281
12,9,41,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,37083776728367.96875
12,9,31,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,104292927028743.0156
12,9,36,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,200871047012041.1875
12,9,1,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,294284005795337.8125
12,9,46,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,78572526530502.03125
12,9,26,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,161371521405829.1562
12,9,11,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,68353797851884.53125
12,9,16,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,74635242966846.29688
12,9,6,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,101373278801370.1094
12,9,21,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,190172473927212.625
12,9,42,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,173603357119714.0312
12,9,2,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,60417463352816.96094
12,9,32,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,176204649842479.0312
12,9,27,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,144474476460947.6562
12,9,37,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,282224296984750.0625
12,9,47,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,127137123767543.1406
12,9,12,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,216969106227967.5625
12,9,17,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,83043595354139.90625
12,9,7,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,77468900819116.1875
12,9,22,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,219788090008342.3438
12,9,43,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,160995519497851.2812
12,9,28,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,122803675402095
12,9,33,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,179601483984577.7188
12,9,48,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,341650679846082.0625
12,9,3,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,57416554564743.23438
12,9,38,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,83696193586112.39062
12,9,13,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,151716146616732.8125
12,9,18,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,215476581439293.1875
12,9,23,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,167677039403841.0938
12,9,8,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,40597430705159.03125
12,9,44,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,207135220535806.1562
12,9,29,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,52172963507102.40625
12,9,34,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,98686846683709.60938
12,9,14,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,63587110293491.94531
12,9,4,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,292616693129623.5625
12,9,39,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,139512244396969.8906
12,9,49,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,136227489306487.5938
12,9,24,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,257916637264801.625
12,9,19,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,223786835424437.3438
12,9,9,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,139080152584259.3125
12,9,45,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,121013153517294.7031
12,9,30,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,306476087848199.5625
12,9,15,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,252957721232900.1562
12,9,35,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,55508107104300.03906
12,9,40,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,202179961994402
12,9,5,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,174980212202138.5
12,9,50,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,183273953303870
12,9,25,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,226034553220644.375
12,9,20,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,56019490773814.66406
12,9,10,-0.444484,1.1975,3.18662,-0.482665,-1.94475,2.15095,1.31215,-0.277815,0.326587,-1.47425,-1.81189,2.27572,48214173520019.42188
12,10,26,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,41920584428925.53906
12,10,31,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,59851883575725.42188
12,10,41,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,34803048017710.31641
12,10,21,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,27168500917469.92188
12,10,6,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,29559783461228.76562
12,10,11,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,29593493828458.85938
12,10,16,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,24804338892402.28906
12,10,1,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,17158978247857.93555
12,10,36,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,43607138180641.28906
12,10,46,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,15268352093421.38672
12,10,32,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,58233156956062.875
12,10,27,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,23877504237486.46875
12,10,12,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,98421864547180.5
12,10,42,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,35076110960917.61719
12,10,22,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,54243130097974.21875
12,10,7,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,50215262771795.57031
12,10,17,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,39237378744484.88281
12,10,47,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,52548126984526.89844
12,10,37,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,27590689021349.71094
12,10,2,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,50383997552687.82812
12,10,33,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,41689999075282.0625
12,10,28,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,41064894094662.95312
12,10,13,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,65520896534638.71094
12,10,43,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,55848840822230.4375
12,10,23,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,66562907816160.02344
12,10,18,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,31670776204511.30469
12,10,8,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,28663681313069.46484
12,10,48,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,45166271083286.76562
12,10,38,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,27570980463636.55859
12,10,3,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,30139333771820.9375
12,10,34,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,35008600189859.63672
12,10,29,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,41646802267951.36719
12,10,14,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,25793831320187.67188
12,10,9,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,42530122631169.15625
12,10,44,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,40065786187091.52344
12,10,24,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,23788057764646.74609
12,10,49,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,43368351595915.52344
12,10,19,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,46782567933375.11719
12,10,39,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,53264040625620.0625
12,10,4,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,29717327139011.24219
12,10,35,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,35151493718146.83984
12,10,30,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,21286859458005.67578
12,10,10,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,40643020541918.34375
12,10,45,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,29853473159203.17969
12,10,15,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,27228696507739.83984
12,10,40,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,72642615454134.85938
12,10,25,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,44741150263808.25781
12,10,20,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,52609668672918.52344
12,10,50,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,17964136564228.52734
12,10,5,1.44502,1.38881,1.65548,2.56708,-0.162219,-1.42739,-0.842947,0.860727,-1.72208,-0.360056,0.920643,1.27113,33140121080818.23828
12,11,26,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,11284380109112.82422
12,11,36,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,11546652166642.12891
12,11,1,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,9312917028951.980469
12,11,16,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,15938856365972.72656
12,11,6,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,5301885785576.65625
12,11,21,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,20000970725062.47656
12,11,31,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,8924107545849.628906
12,11,46,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,8426315593521.118164
12,11,41,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,11681369152714.86719
12,11,11,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,4693361344187.890625
12,11,27,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,7087839599525.850586
12,11,2,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,11204374010647.17383
12,11,17,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,9412537351924.925781
12,11,47,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,4886937720145.217773
12,11,7,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,10033949126860.57812
12,11,37,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,7665522885365.883789
12,11,42,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,15477340321776.63281
12,11,32,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,5583715640177.706055
12,11,22,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,9748744010536.023438
12,11,12,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,8249104256500.09082
12,11,28,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,7840186384890.822266
12,11,3,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,7256754306280.777344
12,11,18,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,10944479678634.36914
12,11,48,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,6904886137495.254883
12,11,8,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,12492997819929.82812
12,11,33,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,11799884623960.58398
12,11,38,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,10473930449931.71484
12,11,43,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,8400368226280.321289
12,11,23,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,3993520419256.522949
12,11,13,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,8495888285101.308594
12,11,29,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,15594237172853.48633
12,11,4,1.64882,5.18048,5.61988,-1.16493,-1.98414,2.53922,2.84654,-0.300107,-1.10278,2.69531,-2.29237,1.71873,9031322173976.525391
