SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
31.5777,177.783,90.8033,24.9861,99.8012,136.841,114.113,141.344,76.8571,24.9862,25.2145,65.7164,27.6877,117.475,53.9531,194.041,43.2541,71.8053,258.449,25.062,104.107,270.614,41.1324,219.521,184.667,246.626,10.2517,162.12,152.733,278.56,
31.6076,177.856,90.8038,24.9256,99.754,136.88,114.064,141.38,76.8859,24.9626,25.1683,65.6769,27.6406,117.497,53.9672,194.077,43.2568,71.7461,258.484,25.0135,104.074,270.601,41.3532,219.779,184.826,246.317,10.3531,162.444,153.031,278.53,
31.6371,177.928,90.8026,25.1171,99.7071,136.918,114.016,141.416,76.7398,25.0818,25.1246,65.6396,27.5954,117.519,53.9812,194.111,43.2595,71.6868,258.518,24.9654,104.045,270.585,41.5796,220.034,184.977,246.014,10.4602,162.769,153.333,278.496,
31.6664,178.001,90.8016,25.303,99.6615,136.956,113.967,141.451,76.5924,25.2026,25.0799,65.6014,27.5501,117.54,53.9954,194.146,43.2622,71.6271,258.553,24.9165,104.333,270.774,41.8079,220.283,185.126,245.702,10.5724,163.092,153.632,278.46,
31.6953,178.073,90.8019,25.2446,99.6028,137.004,113.933,141.476,76.6208,25.1794,25.0348,65.5629,27.5029,117.563,54.01,194.182,43.265,71.5659,258.442,25.0729,104.621,270.955,42.0436,220.532,185.27,245.387,10.686,163.402,153.931,278.421,
31.7247,178.147,90.8021,25.186,99.5469,137.05,113.898,141.503,76.6498,25.1558,24.9885,65.5233,27.4557,117.586,54.024,194.216,43.2678,71.5048,258.327,25.2339,104.919,271.137,42.0222,220.507,185.411,245.073,10.8085,163.72,154.237,278.377,
31.7547,178.224,90.8024,25.1269,99.5001,137.089,113.85,141.538,76.6791,25.1323,24.9432,65.4846,27.4099,117.609,54.0385,194.251,43.2706,71.4442,258.362,25.1841,105.208,271.308,42.0018,220.475,185.485,244.919,10.795,163.679,154.529,278.332,
31.783,178.297,90.8027,25.0668,99.4546,137.126,113.799,141.576,76.7072,25.1098,25.0889,65.6092,27.3626,117.633,54.0532,194.287,43.2733,71.3848,258.397,25.1353,105.493,271.473,42.1656,220.776,185.571,244.774,10.7887,163.643,154.829,278.283,
31.8123,178.373,90.8029,25.0073,99.4096,137.163,113.753,141.61,76.7362,25.0868,25.2339,65.7334,27.3148,117.657,54.0682,194.323,43.276,71.3255,258.431,25.0874,105.792,271.639,42.3348,221.071,185.757,244.488,10.8253,163.99,155.128,278.231,
31.8407,178.448,90.8032,24.9476,99.3614,137.203,113.705,141.645,76.7657,25.0636,25.1873,65.6936,27.2681,117.68,54.0834,194.359,43.2786,71.2681,258.467,25.0369,106.095,271.801,42.5079,221.36,185.933,244.204,10.8678,164.322,155.103,278.248,
31.8693,178.525,90.8034,24.8877,99.3136,137.243,113.657,141.68,76.7932,25.0421,25.1418,65.6546,27.2238,117.703,54.0983,194.394,43.2813,71.2064,258.503,24.9874,106.392,271.955,42.6833,221.643,186.113,243.903,10.9164,164.658,155.063,278.269,
31.8976,178.602,90.8027,25.0802,99.2679,137.28,113.608,141.717,76.8212,25.0205,25.0962,65.6155,27.1781,117.727,54.1134,194.429,43.284,71.1464,258.538,24.9383,106.694,272.104,42.8607,221.921,186.28,243.616,10.9696,164.987,155.391,278.182,
31.9255,178.68,90.8018,25.2667,99.2233,137.317,113.559,141.753,76.8487,24.9993,25.0511,65.5768,27.1316,117.751,54.129,194.465,43.2867,71.0872,258.427,25.0936,107.006,272.252,43.0451,222.201,186.446,243.321,11.0297,165.325,155.721,278.117,
31.9524,178.755,90.8021,25.2064,99.1784,137.354,113.512,141.788,76.8759,24.9786,25.0062,65.5381,27.0855,117.775,54.1443,194.501,43.2895,71.0281,258.316,25.2496,107.32,272.396,43.2393,222.488,186.602,243.032,11.095,165.662,156.034,278.052,
31.9797,178.832,90.8023,25.1462,99.1302,137.394,113.462,141.825,76.7232,25.0943,24.9598,65.4983,27.0326,117.803,54.1596,194.536,43.2923,70.9685,258.351,25.2011,107.626,272.53,43.4368,222.771,186.759,242.73,11.166,166,156.36,277.98,
32.0057,178.907,90.8026,25.087,99.0821,137.433,113.413,141.861,76.5703,25.2096,24.9138,65.4587,26.9791,117.831,54.1753,194.572,43.2952,70.9066,258.386,25.1515,107.947,272.665,43.6291,223.037,186.915,242.419,11.2411,166.334,156.682,277.905,
32.0327,178.985,90.8029,25.0278,99.0349,137.472,113.366,141.896,76.598,25.1888,25.0574,65.582,26.9277,117.858,54.1904,194.606,43.298,70.8474,258.42,25.1039,108.258,272.79,43.8345,223.313,187.064,242.112,11.318,166.656,157.006,277.826,
32.059,179.063,90.8032,24.966,98.9771,137.52,113.329,141.923,76.6273,25.167,25.2031,65.7069,26.8747,117.886,54.2056,194.641,43.3008,70.7875,258.455,25.0554,108.575,272.913,44.0456,223.587,187.211,241.799,11.4021,166.986,157.315,277.747,
32.086,179.144,90.8035,24.9037,98.919,137.568,113.293,141.95,76.6563,25.1456,25.1575,65.6679,26.821,117.914,54.2217,194.677,43.3037,70.7265,258.49,25.0059,108.891,273.029,44.2609,223.859,187.355,241.482,11.4905,167.309,157.633,277.662,
32.1124,179.224,90.8026,25.0994,98.8736,137.605,113.246,141.985,76.6859,25.1239,25.1131,65.6299,26.7683,117.942,54.2378,194.713,43.3065,70.6683,258.526,24.9559,109.216,273.144,44.4812,224.128,187.489,241.174,11.5871,167.639,157.954,277.571,
32.1382,179.304,90.8017,25.2921,98.827,137.643,113.198,142.021,76.7159,25.102,25.0682,65.5915,26.7151,117.97,54.2541,194.749,43.3095,70.6057,258.56,24.9084,109.536,273.251,44.7005,224.39,187.56,241.021,11.69,167.973,158.275,277.477,
32.1636,179.384,90.8019,25.2326,98.7821,137.68,113.15,142.056,76.7449,25.0812,25.023,65.5528,26.6629,117.997,54.2704,194.785,43.3125,70.5433,258.45,25.0617,109.865,273.354,44.922,224.647,187.644,240.875,11.7952,168.297,158.593,277.379,
32.1881,179.463,90.8021,25.1744,98.7357,137.718,113.103,142.091,76.7739,25.0604,24.9776,65.5139,26.6105,118.025,54.2875,194.822,43.3153,70.4834,258.337,25.2212,110.199,273.454,45.1495,224.904,187.824,240.59,11.9064,168.62,158.907,277.279,
32.2126,179.543,90.8023,25.1139,98.6899,137.755,113.057,142.125,76.8042,25.0389,24.9332,65.4759,26.556,118.054,54.3033,194.857,43.3181,70.4257,258.372,25.1723,110.528,273.548,45.3817,225.159,187.997,240.299,12.0221,168.939,159.212,277.178,
32.237,179.624,90.8025,25.055,98.644,137.793,113.01,142.16,76.8326,25.0188,25.0787,65.6003,26.5042,118.081,54.323,194.9,43.3209,70.3659,258.405,25.125,110.863,273.637,45.6167,225.41,188.165,240.006,12.1415,169.252,159.521,277.072,
32.2609,179.704,90.8027,24.9976,98.5975,137.831,112.964,142.195,76.8604,24.9994,25.2231,65.7239,26.4514,118.109,54.3434,194.944,43.3239,70.3041,258.441,25.0748,111.198,273.722,45.8496,225.65,188.324,239.716,12.27,169.576,159.829,276.962,
32.2852,179.787,90.8029,24.9379,98.552,137.868,112.914,142.231,76.8888,24.9797,25.1794,65.6865,26.398,118.137,54.3644,194.989,43.3268,70.2445,258.476,25.0264,111.525,273.802,46.0965,225.897,188.484,239.414,12.4005,169.891,160.133,276.85,
32.308,179.867,90.8024,25.1351,98.5053,137.906,112.868,142.266,76.7322,25.088,25.1349,65.6483,26.3433,118.166,54.3852,195.034,43.3297,70.1845,258.509,24.979,111.86,273.878,46.3442,226.138,188.636,239.116,12.5347,170.202,160.435,276.734,
32.3301,179.945,90.8018,25.3293,98.4607,137.943,112.821,142.3,76.5729,25.1984,25.0878,65.608,26.2888,118.195,54.4057,195.078,43.3325,70.1259,258.543,24.9315,112.2,273.95,46.5856,226.365,188.781,238.82,12.5197,170.162,160.745,276.611,
32.3529,180.028,90.8019,25.2702,98.4137,137.981,112.772,142.337,76.6021,25.1782,25.0421,65.5689,26.2359,118.223,54.4264,195.123,43.3355,70.0646,258.432,25.0875,112.161,273.94,46.5565,226.335,188.926,238.512,12.513,170.131,161.046,276.488,
32.3743,180.107,90.8021,25.2104,98.3669,138.02,112.723,142.373,76.6316,25.1581,24.9963,65.5298,26.1832,118.251,54.4464,195.166,43.3382,70.0068,258.323,25.2415,112.14,273.931,46.5307,226.299,189.068,238.201,12.562,170.464,161.343,276.363,
32.3967,180.192,90.8022,25.1494,98.32,138.058,112.677,142.407,76.6601,25.1387,24.951,65.4912,26.1296,118.279,54.4668,195.21,43.3411,69.9469,258.357,25.1932,112.436,274.082,46.7065,226.584,189.203,237.892,12.6214,170.807,161.649,276.229,
32.4185,180.276,90.8023,25.0887,98.2734,138.096,112.628,142.443,76.6891,25.1192,25.1016,65.6195,26.0782,118.306,54.4874,195.254,43.344,69.8851,258.391,25.1451,112.739,274.227,46.8906,226.869,189.273,237.745,12.6825,171.134,161.942,276.098,
32.4399,180.361,90.8024,25.0271,98.2269,138.134,112.58,142.479,76.7192,25.099,25.2517,65.7475,26.0241,118.334,54.5088,195.3,43.3468,69.8249,258.425,25.0967,113.044,274.366,47.0843,227.157,189.358,237.598,12.7492,171.464,162.235,275.962,
32.4606,180.445,90.8025,24.968,98.1683,138.182,112.545,142.505,76.7478,25.08,25.2047,65.7075,25.972,118.362,54.5293,195.344,43.3497,69.7637,258.46,25.0476,113.363,274.507,47.2827,227.444,189.544,237.306,12.8243,171.806,162.533,275.82,
32.4806,180.528,90.8027,24.9069,98.1104,138.229,112.51,142.531,76.7765,25.0612,25.1602,65.6696,25.9198,118.389,54.5503,195.389,43.3525,69.7045,258.495,24.9984,113.674,274.639,47.4796,227.72,189.717,237.022,12.9019,172.135,162.824,275.677,
32.5002,180.612,90.8024,25.1003,98.0641,138.267,112.462,142.567,76.8059,25.0419,25.1134,65.6296,25.8665,118.417,54.5709,195.433,43.3555,69.6422,258.53,24.9494,113.985,274.766,47.6781,227.989,189.893,236.725,12.9842,172.462,163.12,275.527,
32.5191,180.695,90.8025,25.2888,98.0171,138.305,112.414,142.602,76.8341,25.0236,25.0687,65.5915,25.8133,118.445,54.5925,195.48,43.3584,69.5825,258.418,25.1065,114.304,274.89,47.888,228.265,190.059,236.434,13.0682,172.778,163.409,275.377,
32.5371,180.776,90.8025,25.2295,97.9717,138.342,112.367,142.637,76.8631,25.005,25.0247,65.5539,25.7609,118.473,54.6129,195.523,43.3613,69.5202,258.304,25.267,114.624,275.01,48.0993,228.535,190.22,236.141,13.1584,173.098,163.376,275.408,
32.5547,180.858,90.8025,25.17,97.9242,138.381,112.318,142.673,76.8924,24.9863,24.9787,65.5147,25.7069,118.501,54.6345,195.57,43.3642,69.4592,258.338,25.2191,114.944,275.125,48.3123,228.799,190.383,235.833,13.2565,173.427,163.345,275.43,
32.5743,180.952,90.8024,25.1098,97.8784,138.418,112.27,142.709,76.9218,24.9677,24.9325,65.4754,25.6537,118.529,54.6557,195.615,43.367,69.3995,258.374,25.1692,115.268,275.237,48.5312,229.064,190.541,235.527,13.3575,173.746,163.644,275.251,
32.5935,181.048,90.8024,25.051,97.8299,138.457,112.221,142.746,76.7601,25.0698,25.0813,65.6022,25.5988,118.558,54.6768,195.66,43.3698,69.3393,258.409,25.1198,115.587,275.341,48.7503,229.322,190.695,235.215,13.4648,174.065,163.934,275.093,
32.6111,181.14,90.8024,24.9904,97.7837,138.495,112.172,142.782,76.5973,25.173,25.2284,65.7272,25.5442,118.587,54.6979,195.705,43.3726,69.2793,258.444,25.0699,115.91,275.441,48.973,229.577,190.841,234.908,13.5793,174.386,164.232,274.926,
32.6277,181.23,90.8024,24.9311,97.7355,138.534,112.122,142.819,76.6269,25.1544,25.1828,65.6885,25.4919,118.614,54.7197,195.751,43.3754,69.2178,258.479,25.0206,116.243,275.538,49.2062,229.835,190.978,234.607,13.6979,174.705,164.517,274.761,
32.6437,181.32,90.8021,25.1255,97.6886,138.572,112.073,142.855,76.6568,25.1356,25.1362,65.6489,25.4388,118.642,54.7407,195.796,43.3782,69.1561,258.514,24.9717,116.574,275.63,49.4391,230.086,191.114,234.295,13.8214,175.023,164.803,274.592,
32.6596,181.413,90.8016,25.3222,97.642,138.61,112.025,142.891,76.6849,25.1182,25.0905,65.61,25.3853,118.67,54.763,195.844,43.3809,69.0961,258.55,24.9213,116.899,275.716,49.6667,230.324,191.187,234.14,13.9502,175.341,165.091,274.417,
32.6742,181.503,90.8018,25.2628,97.595,138.649,111.977,142.927,76.7138,25.1004,25.0428,65.5695,25.3301,118.699,54.7845,195.889,43.3837,69.0351,258.441,25.0741,117.227,275.795,49.8996,230.56,191.273,233.992,14.0843,175.66,165.379,274.237,
32.6882,181.594,90.802,25.2028,97.5471,138.688,111.928,142.963,76.7438,25.0821,24.9985,65.5319,25.276,118.728,54.807,195.937,43.3865,68.9735,258.33,25.2323,117.56,275.871,50.1484,230.806,191.455,233.707,14.2196,175.968,165.668,274.051,
32.702,181.687,90.8021,25.1442,97.5011,138.725,111.878,143,76.7733,25.0642,24.9519,65.4923,25.2212,118.757,54.8295,195.985,43.3891,68.9162,258.364,25.1834,117.897,275.944,50.3868,231.036,191.631,233.418,14.3601,176.272,165.945,273.869,
32.7144,181.776,90.8023,25.0845,97.4544,138.763,111.831,143.035,76.8033,25.0462,25.0956,65.6147,25.1662,118.786,54.8522,196.033,43.3918,68.8554,258.398,25.1349,118.227,276.01,50.6351,231.269,191.804,233.126,14.509,176.582,166.224,273.681,
32.7262,181.864,90.8025,25.0248,97.3957,138.811,111.795,143.062,76.8324,25.0288,25.2439,65.7413,25.1147,118.813,54.8739,196.08,43.3946,68.796,258.434,25.0842,118.571,276.074,50.8862,231.497,191.971,232.834,14.4956,176.55,166.499,273.49,
32.7376,181.954,90.8026,24.9647,97.3401,138.856,111.761,143.087,76.8616,25.0115,25.1987,65.7029,25.0622,118.84,54.8951,196.125,43.3974,68.7334,258.468,25.036,118.907,276.132,51.1428,231.722,192.133,232.542,14.4872,176.517,166.774,273.295,
32.7481,182.04,90.8027,24.9051,97.292,138.895,111.713,143.124,76.8903,24.9947,25.1522,65.6632,25.0106,118.868,54.9177,196.173,43.4001,68.6743,258.501,24.9889,119.245,276.186,51.4034,231.944,192.294,232.243,14.5502,176.852,167.046,273.097,
32.7587,182.133,90.8024,25.0991,97.2458,138.932,111.664,143.16,76.9187,24.9781,25.1064,65.6244,24.9577,118.896,54.9404,196.221,43.4029,68.6129,258.537,24.9388,119.576,276.233,51.3777,231.919,192.454,231.935,14.623,177.194,167.309,272.902,
32.7682,182.222,90.8023,25.2915,97.1999,138.97,111.617,143.195,76.7544,25.0733,25.062,65.5865,24.9044,118.924,54.9629,196.268,43.4056,68.5543,258.426,25.0952,119.92,276.277,51.357,231.893,192.603,231.635,14.6965,177.518,167.583,272.692,
32.7771,182.309,90.8022,25.2306,97.1538,139.007,111.569,143.231,76.592,25.1669,25.0147,65.5464,25.0722,118.835,54.9849,196.315,43.4084,68.4931,258.314,25.2555,120.262,276.316,51.5478,232.17,192.747,231.33,14.7762,177.849,167.852,272.481,
32.7852,182.394,90.8021,25.1739,97.1074,139.045,111.522,143.266,76.6218,25.1499,24.9675,65.5062,25.2404,118.747,55.0075,196.362,43.4112,68.4333,258.347,25.2074,120.59,276.348,51.7467,232.445,192.89,231.016,14.8598,178.175,168.124,272.264,
32.7929,182.479,90.802,25.1131,97.0623,139.082,111.474,143.302,76.6516,25.1329,24.9221,65.4676,25.1874,118.775,55.0302,196.41,43.414,68.3718,258.382,25.1588,120.938,276.377,51.9532,232.72,193.03,230.696,14.9506,178.509,168.381,272.052,
32.8004,182.568,90.8019,25.054,97.0157,139.12,111.426,143.338,76.6806,25.1164,25.0682,65.5923,25.134,118.803,55.0528,196.458,43.4168,68.3108,258.417,25.1086,121.274,276.4,52.1588,232.985,193.104,230.54,15.0417,178.825,168.637,271.837,
32.8069,182.65,90.8019,24.9937,96.9703,139.157,111.379,143.373,76.7104,25.0997,25.2124,65.7157,25.0817,118.83,55.0761,196.507,43.4195,68.2514,258.451,25.0602,121.247,276.397,52.3668,233.244,193.19,230.393,15.1393,179.143,168.893,271.616,
32.813,182.734,90.8018,24.9337,96.9229,139.195,111.333,143.407,76.7404,25.083,25.1659,65.6759,25.0286,118.858,55.098,196.553,43.4223,68.1902,258.484,25.0127,121.213,276.387,52.5817,233.504,193.37,230.111,15.2411,179.458,169.149,271.39,
32.8183,182.815,90.8021,25.1209,96.8767,139.233,111.287,143.442,76.769,25.0673,25.1199,65.6366,24.9773,118.885,55.1204,196.6,43.4251,68.1303,258.518,24.965,121.534,276.5,52.7994,233.76,193.549,229.819,15.3517,179.783,169.398,271.165,
32.8232,182.895,90.8027,25.3113,96.8305,139.271,111.239,143.477,76.7987,25.051,25.0742,65.5974,24.9239,118.913,55.1437,196.649,43.4278,68.0719,258.553,24.915,121.861,276.607,53.0263,234.017,193.722,229.527,15.463,180.096,169.643,270.938,
32.8278,182.976,90.8024,25.2531,96.7849,139.308,111.191,143.513,76.8284,25.0348,25.0288,65.5584,25.0985,118.821,55.1666,196.697,43.4305,68.0119,258.442,25.0726,122.184,276.707,53.26,234.274,193.892,229.233,15.583,180.418,169.619,270.964,
32.8317,183.053,90.8021,25.1944,96.7385,139.346,111.142,143.55,76.8576,25.0191,24.9826,65.5187,25.2716,118.73,55.1899,196.746,43.4333,67.9501,258.334,25.2258,122.507,276.8,53.4908,234.52,194.056,228.939,15.7056,180.731,169.591,270.988,
32.8354,183.133,90.8019,25.1364,96.693,139.383,111.096,143.584,76.8878,25.003,24.9368,65.4794,25.2192,118.758,55.2135,196.796,43.4361,67.8896,258.369,25.1762,122.844,276.892,53.7309,234.767,194.222,228.631,15.8337,181.042,169.865,270.792,
32.8386,183.209,90.8016,25.0774,96.6472,139.42,111.048,143.62,76.9173,24.9874,25.0841,65.6056,25.1659,118.786,55.236,196.843,43.4389,67.8278,258.402,25.1289,123.17,276.976,53.9765,235.013,194.379,228.329,15.9651,181.35,170.145,270.582,
32.8416,183.286,90.8013,25.0191,96.6009,139.457,111,143.656,76.9462,24.9722,25.2334,65.7334,25.1135,118.814,55.2592,196.892,43.4415,67.7697,258.437,25.0793,123.5,277.054,54.2162,235.245,194.533,228.022,16.106,181.667,170.421,270.369,
32.8442,183.361,90.801,24.9596,96.5536,139.496,110.951,143.692,76.7761,25.0613,25.188,65.6946,25.0594,118.842,55.2824,196.941,43.4443,67.7092,258.471,25.0303,123.821,277.125,54.4632,235.478,194.683,227.712,16.2522,181.984,170.685,270.159,
32.8464,183.434,90.8008,24.9013,96.4944,139.544,110.916,143.719,76.6033,25.1522,25.1433,65.6562,25.0055,118.871,55.3059,196.99,43.447,67.6498,258.505,24.983,124.147,277.191,54.7096,235.703,194.825,227.407,16.3947,182.281,170.946,269.944,
32.8483,183.504,90.8017,25.0955,96.4344,139.593,110.882,143.744,76.6321,25.1371,25.0963,65.616,24.9516,118.9,55.3291,197.039,43.4497,67.589,258.54,24.9329,124.485,277.255,54.9656,235.932,194.965,227.091,16.5462,182.584,171.201,269.726,
32.8501,183.575,90.8025,25.2899,96.3874,139.631,110.833,143.781,76.6611,25.122,25.0514,65.5776,24.9002,118.927,55.3532,197.09,43.4524,67.5276,258.426,25.0945,124.807,277.311,55.2276,236.16,195.096,226.783,16.7052,182.891,171.463,269.496,
32.8516,183.643,90.8022,25.229,96.3417,139.668,110.785,143.817,76.6909,25.1067,25.0062,65.5388,25.0651,118.839,55.3773,197.141,43.4551,67.4665,258.314,25.2542,125.146,277.365,55.4873,236.379,195.167,226.627,16.8657,183.191,171.717,269.266,
32.8529,183.71,90.8019,25.1673,96.2947,139.706,110.736,143.854,76.7215,25.091,24.9627,65.5015,25.2317,118.751,55.4007,197.191,43.4579,67.4056,258.348,25.2059,125.478,277.413,55.7509,236.594,195.25,226.481,16.8476,183.153,171.966,269.035,
32.8542,183.776,90.8017,25.1099,96.2481,139.743,110.688,143.89,76.7519,25.0755,24.9157,65.4611,25.1799,118.778,55.4245,197.241,43.4606,67.3441,258.384,25.1548,125.815,277.457,56.0127,236.803,195.43,226.192,16.8363,183.117,172.214,268.796,
32.8553,183.839,90.8014,25.0527,96.2009,139.781,110.639,143.927,76.782,25.0604,25.0599,65.5851,25.1249,118.808,55.4494,197.294,43.4632,67.2851,258.419,25.1042,126.162,277.498,56.2879,237.015,195.598,225.908,16.9142,183.448,172.456,268.556,
32.8564,183.903,90.8011,24.9917,96.1535,139.82,110.593,143.962,76.8111,25.0459,25.2023,65.7081,25.0711,118.836,55.4732,197.344,43.4658,67.2264,258.453,25.0557,126.499,277.532,56.262,236.993,195.771,225.605,17.0003,183.777,172.692,268.313,
32.8574,183.967,90.8008,24.9325,96.1066,139.858,110.544,143.998,76.8416,25.0308,25.1568,65.6687,25.0188,118.864,55.4971,197.395,43.4684,67.168,258.488,25.0066,126.839,277.561,56.2377,236.965,195.936,225.307,17.0897,184.096,172.923,268.068,
32.8584,184.028,90.8019,25.1239,96.0618,139.894,110.495,144.035,76.87,25.0168,25.1122,65.63,24.9652,118.893,55.5216,197.447,43.471,67.1073,258.522,24.9582,127.175,277.585,56.4498,237.242,196.097,225.004,17.186,184.423,173.151,267.817,
32.8593,184.086,90.8031,25.3154,96.0139,139.933,110.447,144.071,76.8999,25.0022,25.0673,65.5911,24.9121,118.921,55.5459,197.498,43.4735,67.0484,258.556,24.9095,127.523,277.604,56.6667,237.513,196.25,224.704,17.2855,184.744,173.373,267.565,
32.8602,184.146,90.8028,25.2553,95.9692,139.969,110.4,144.107,76.9297,24.9878,25.0216,65.5516,25.0792,118.832,55.5703,197.55,43.4761,66.9871,258.446,25.0667,127.865,277.618,56.8788,237.77,196.403,224.396,17.3903,185.062,173.591,267.308,
32.8611,184.205,90.8025,25.1958,95.9219,140.007,110.352,144.143,76.96,24.9732,24.9769,65.5129,25.2457,118.742,55.5944,197.601,43.4786,66.927,258.334,25.2257,128.21,277.626,57.0951,238.024,196.547,224.091,17.5024,185.386,173.809,267.044,
32.862,184.259,90.8023,25.1355,95.874,140.046,110.306,144.177,76.9595,24.9735,24.9318,65.4741,25.1938,118.77,55.6177,197.651,43.481,66.8675,258.369,25.1756,128.549,277.63,57.3156,238.275,196.688,223.781,17.6172,185.701,174.019,266.78,
32.8629,184.313,90.802,25.0736,95.8281,140.083,110.259,144.213,76.9577,24.9746,25.0768,65.5987,25.1397,118.799,55.6417,197.702,43.4835,66.8064,258.403,25.1272,128.887,277.627,57.5405,238.523,196.821,223.475,17.7379,186.016,174.233,266.502,
32.8639,184.365,90.8017,25.0147,95.7819,140.12,110.212,144.248,76.7965,25.0854,25.2248,65.7252,25.089,118.826,55.6668,197.755,43.4858,66.7469,258.437,25.0786,129.226,277.619,57.7642,238.761,196.894,223.32,17.862,186.326,174.432,266.237,
32.865,184.413,90.8015,24.956,95.7342,140.159,110.166,144.282,76.635,25.1953,25.1789,65.6861,25.0364,118.854,55.6904,197.805,43.4882,66.6877,258.472,25.0294,129.576,277.606,58.0004,239.006,196.978,223.175,17.9928,186.641,174.407,266.268,
32.8662,184.46,90.8012,24.896,95.6874,140.197,110.119,144.318,76.6633,25.1761,25.1346,65.6484,24.9835,118.883,55.714,197.856,43.4905,66.6273,258.507,24.9796,129.91,277.588,58.2365,239.244,197.165,222.881,18.1293,186.955,174.375,266.296,
32.8675,184.506,90.8019,25.0848,95.6415,140.234,110.07,144.354,76.6924,25.1566,25.0887,65.6092,24.9297,118.912,55.7373,197.905,43.4928,66.5673,258.541,24.9305,130.242,277.567,58.4843,239.487,197.34,222.596,18.2653,187.254,174.645,266.084,
32.869,184.549,90.8022,25.2743,95.5936,140.273,110.024,144.389,76.7206,25.1377,25.0433,65.5706,25.0965,118.822,55.762,197.958,43.495,66.5085,258.433,25.0837,130.586,277.541,58.7346,239.725,197.508,222.312,18.4127,187.566,174.904,265.87,
32.8705,184.59,90.8022,25.2147,95.5485,140.309,109.975,144.426,76.7502,25.1181,24.9979,65.5319,25.2602,118.735,55.7866,198.011,43.4973,66.447,258.322,25.2416,130.926,277.509,58.9817,239.952,197.681,222.01,18.5664,187.88,175.163,265.65,
32.8722,184.629,90.8021,25.156,95.5009,140.348,109.928,144.462,76.7799,25.0986,24.9513,65.4922,25.2081,118.763,55.8106,198.063,43.4996,66.3869,258.356,25.1927,130.886,277.511,59.241,240.183,197.846,221.714,18.7205,188.183,175.421,265.423,
32.8739,184.664,90.802,25.0949,95.4543,140.385,109.879,144.498,76.808,25.0802,25.0965,65.6159,25.1561,118.79,55.8351,198.116,43.5018,66.3253,258.391,25.1427,130.853,277.507,59.501,240.409,198.004,221.42,18.8767,188.478,175.672,265.194,
32.8758,184.699,90.802,25.0374,95.4087,140.422,109.833,144.533,76.8374,25.0613,25.2462,65.7432,25.1013,118.82,55.8594,198.168,43.504,66.2659,258.426,25.0937,131.182,277.563,59.7639,240.63,198.163,221.111,19.0413,188.779,175.918,264.962,
32.8777,184.731,90.8019,24.979,95.3505,140.469,109.798,144.559,76.8665,25.0426,25.2021,65.7056,25.0475,118.849,55.8835,198.22,43.5062,66.2086,258.46,25.045,131.526,277.613,60.0266,240.844,198.319,220.799,19.2102,189.078,176.157,264.729,
32.8797,184.761,90.8019,24.9205,95.2911,140.517,109.761,144.587,76.8943,25.0249,25.156,65.6664,24.9949,118.877,55.9082,198.273,43.5084,66.1478,258.496,24.9943,131.862,277.657,60.299,241.058,198.466,220.496,19.3863,189.379,176.395,264.489,
32.8818,184.79,90.8018,25.1142,95.2441,140.555,109.714,144.622,76.9238,25.0063,25.1096,65.6269,24.9425,118.905,55.9331,198.327,43.5107,66.087,258.531,24.9449,132.193,277.695,60.5741,241.267,198.606,220.196,19.3676,189.343,176.632,264.242,
32.8839,184.815,90.8014,25.3046,95.1956,140.594,109.665,144.659,76.9517,24.9888,25.0632,65.5874,25.1116,118.814,55.9577,198.381,43.5129,66.0269,258.422,25.0993,132.537,277.729,60.851,241.472,198.746,219.884,19.3543,189.304,176.869,263.988,
32.8864,184.843,90.8016,25.246,95.1494,140.631,109.616,144.696,76.9803,24.971,25.0168,65.5479,25.2832,118.722,55.9822,198.434,43.5152,65.9651,258.309,25.2587,132.871,277.758,61.1261,241.669,198.877,219.581,19.4411,189.625,177.098,263.735,
32.8891,184.871,90.8018,25.1869,95.1036,140.668,109.569,144.731,76.812,25.0751,24.9705,65.5084,25.2286,118.751,56.0056,198.485,43.5174,65.9061,258.343,25.2112,133.202,277.782,61.4042,241.86,199.008,219.265,19.5394,189.957,177.317,263.486,
32.8921,184.9,90.802,25.127,95.0583,140.705,109.522,144.767,76.6503,25.1753,24.9262,65.4706,25.1769,118.779,56.0305,198.539,43.5196,65.8475,258.378,25.1616,133.544,277.802,61.6918,242.052,199.079,219.107,19.6403,190.28,177.538,263.225,
32.8948,184.924,90.8022,25.0694,95.011,140.743,109.474,144.803,76.6788,25.1577,25.0743,65.5965,25.1241,118.808,56.054,198.59,43.5218,65.7862,258.412,25.1129,133.894,277.817,61.6724,242.037,199.161,218.96,19.7446,190.595,177.758,262.958,
32.8978,184.949,90.8023,25.0096,94.9629,140.782,109.427,144.839,76.708,25.1398,25.2206,65.7204,25.0718,118.836,56.0773,198.642,43.524,65.7271,258.448,25.0626,134.232,277.827,61.6486,242.014,199.337,218.671,19.8582,190.924,177.963,262.701,
